"SampleID_key","SampleID_frp","VisitNo","QAQC","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","QuestionableData","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","newStation","fixedLatStart","fixedLongStart","fixedLatEnd","fixedLongEnd"
12293,"LAMOPE02-TULE-26JAN2023",7293,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.7,NA,NA,NA,"","08:25","",NA,NA,NA,38.127657,121.987201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","1",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M ","TULE-CH-LG-M",38.127657,-121.987201,NA,NA
12294,"LAMOPE03-TULE-26JAN2023",7294,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.5,NA,NA,NA,"","08:49","",NA,NA,NA,38.133493,121.992418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","1",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5. PATCHED ANOTHER SECTION ALONG FLOAT LINE PRIOR TO THIS SAMPLE. DEPTH WAS SHALLOW; PROBABLY 1.4-1.7 AVG TO 1.5","TULE-CH-LG-NW",38.133493,-121.992418,NA,NA
12296,"LAMOPE04-RYER-26JAN2023",7295,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.4,NA,NA,NA,"","09:34","",NA,NA,NA,38.079369,122.011133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","1",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. FIRST SET; CODE 3 - TWIST IN COD END; RESET UPSTREAM; SAME ENVIRONMENTALS","RYER-CH-LG-M",38.079369,-122.011133,NA,NA
12301,"LAMOPE05-RYER-26JAN2023",7301,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",3.8,NA,NA,NA,"","09:49","",NA,NA,NA,38.081122,122.017596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","1",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. CODE 2 - DEPTH","RYER-CH-LG-M",38.081122,-122.017596,NA,NA
12302,"LAMOPE06-RYER-26JAN2023",7302,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.6,NA,NA,NA,"","10:04","",NA,NA,NA,38.078306,122.013944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","1",NA," 0%"," Garmin 5",2," "," NOT PAIRED. GPS 5; ACCURACY 2M. MACOMA ID BY MA 2/9/23","RYER-S",38.078306,-122.013944,NA,NA
12303,"LAMOPE07-GRIZ-26JAN2023",7303,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.7,NA,NA,NA,"","10:41","",NA,NA,NA,38.11611,122.003821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","1",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 6M. POTAMOCORBULA MOST LIKELY FROM LAMPARA #6. THRSHA WITH SOME BLEEDING.","GRIZ-UNK",38.11611,-122.003821,NA,NA
12304,"LAMOPE08-GRIZ-26JAN2023",7304,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,NA,NA,"","11:03","",NA,NA,NA,38.130554,122.008894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," Garmin 5",6," "," NOT PAIRED. GPS 5; ACCURACY 6M. RIPPED HOLE IN COD END OF LAM01; SWITCH TO LAM03. STRBAS WITH VERY FEW STRIPES; MORE CHECKERED PATTERN.","GRIZ-UNK",38.130554,-122.008894,NA,NA
12305,"LAMOPE09-GRIZ-26JAN2023",7305,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1,NA,NA,NA,"","11:21","",NA,NA,NA,38.135858,122.005474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 3M. THRSTI - ETHANOL; COLLECTED; SEE BACK. CHISAL - ON ICE; COLLECTED; SEE BACK.","GRIZ-UNK",38.135858,-122.005474,NA,NA
12306,"BEASEI01-TULE-30JAN2023",7306,"true","Seine","BEASEI",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",0.5,NA,15,15,"","10:01","",NA,NA,NA,38.114449,121.97918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","1",NA," 1-33%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. MOSTLY DETRITUS/MUD IN COD END. YSI TAKEN ON A BUCKET. CODE 2 BECAUSE THERE WASNT MUCH OF A BEACH; BAD TO PULL THROUGH VEG","TULE-TP-4",38.114449,-121.97918,NA,NA
12307,"BEASEI02-TULE-30JAN2023",7307,"true","Seine","BEASEI",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",1.2,NA,10,NA,"","10:45","",NA,NA,NA,38.123869,121.979686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","1",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 3M. YSI FROM BUCKET. LOTS OF MYSIDS IN NET. SEINE CODE 2 BECAUSE OF MODIFIED SEINE; DROP OFF; AND THROUGH VEG - SEE PHOTOS FOR DETAILS.","TULE-TP-1",38.123869,-121.979686,NA,NA
12308,"BEASEI01-HORS-01FEB2023",7308,"true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",1,NA,7.5,15,"","08:30","",NA,NA,NA,38.098448,121.709436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","2",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 7.7 FT. GPS FROM PHONE. SPC FROM 26 AND 30 OFF FOR SONDE #2","HORS-N",38.098448,-121.709436,NA,NA
12309,"BEASEI02-HORS-01FEB2023",7309,"true","Seine","BEASEI",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.95,NA,12.5,15,"","08:50","",NA,NA,NA,38.081493,121.719445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Crew Members"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","2",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 7.7 FT. GPS FROM PHONE.","HORS-M",38.081493,-121.719445,NA,NA
12310,"LAMOPE01-HORS-01FEB2023",7310,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",3.8,NA,NA,NA,"","09:21","",NA,NA,NA,38.084428,121.734674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",2.3," "," NOT PAIRED. GPS from phone -; ACCURACY 7.7 FT. CODE 2 - DEPTH","HORS-S",38.084428,-121.734674,NA,NA
12311,"LAMOPE02-HORS-01FEB2023",7311,"true","Seine","LAMOPE",""," 3. Complete twist; snag; or large tear"," 2= against flow"," ",NA,NA,NA,NA,"","10:00","",NA,NA,NA,38.08145,121.72089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," "," ",NA," "," NOT PAIRED. GPS FROM LOWRANCE. CODE 3 - MAJOR SNAG DURING DEPLOYMENT; NET RIPPED; NO SPARE; RESCHEDULE DAY","HORS-M",38.08145,-121.72089,NA,NA
12312,"LAMOPE01-BROA-02FEB2023",7312,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",5.7,NA,NA,NA,"","08:27","",NA,NA,NA,38.031763,121.838429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 3M. CODE 2: DEPTH. ALL HOLES IN LAM03 REPAIRED YESTERDAY","BROA-INT",38.031763,-121.838429,NA,NA
12313,"LAMOPE02-BROA-02FEB2023",7313,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.6,NA,NA,NA,"","08:50","",NA,NA,NA,38.044829,121.846553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. ","BROA-INT",38.044829,-121.846553,NA,NA
12314,"LAMOPE03-BROA-02FEB2023",7314,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",3.5,NA,NA,NA,"","09:17","",NA,NA,NA,38.052573,121.849001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. CODE 2: DEPTH","BROA-INT",38.052573,-121.849001,NA,NA
12315,"LAMOPE04-WINT-02FEB2023",7315,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",3.5,NA,NA,NA,"","09:40","",NA,NA,NA,38.05269,121.854722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 3M. VERY STRONG CURRENT. CODE 2: DEPTH AND NET GOT SHAPED WEIRDLY BECAUSE OF CURRENT","WINT-CH-INT",38.05269,-121.854722,NA,NA
12316,"LAMOPE05-WINT-02FEB2023",7316,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1,NA,NA,NA,"","10:02","",NA,NA,NA,38.051769,121.851131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. ","WINT-T-PONDS-E",38.051769,-121.851131,NA,NA
12317,"LAMOPE06-WINT-02FEB2023",7317,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.8,NA,NA,NA,"","10:30","",NA,NA,NA,38.047749,121.851606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. ","WINT-CH-INT",38.047749,-121.851606,NA,NA
12318,"LAMOPE01-DECK-08FEB2023",7318,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",1.2,NA,NA,NA,"","07:44","",NA,NA,NA,38.084277,121.723997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. COD END ~25% FULL OF MUD/DETRITUS","DECK-TP",38.084277,-121.723997,NA,NA
12319,"LAMOPE02-HORS-08FEB2023",7319,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.8,NA,NA,NA,"","08:43","",NA,NA,NA,38.080553,121.729004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. ","HORS-S",38.080553,-121.729004,NA,NA
12320,"LAMOPE03-HORS-08FEB2023",7320,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",3.7,NA,NA,NA,"","09:05","",NA,NA,NA,38.082879,121.730635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," Garmin 5",7," "," NOT PAIRED. GPS 5; ACCURACY 7M. CODE 2 - DEPTH","HORS-S",38.082879,-121.730635,NA,NA
12321,"LAMOPE04-WTIB-08FEB2023",7321,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.5,NA,NA,NA,"","10:02","",NA,NA,NA,38.095206,121.591541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. DOMINANT VEGETATION IN NET: EGERIA; CERDEM; CAROLINA FANWORT; TRACE; PICS","WTIB-CH-S",38.095206,-121.591541,NA,NA
12322,"LAMOPE05-WTIB-08FEB2023",7322,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",1.3,NA,NA,NA,"","10:44","",NA,NA,NA,38.096114,121.589807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 34-66%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. A LOT OF VEG - CODE 2. ","WTIB-CH-INT",38.096114,-121.589807,NA,NA
12323,"LAMOPE06-WTIB-08FEB2023",7323,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.8,NA,NA,NA,"","11:37","",NA,NA,NA,38.096381,121.588315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M.","WTIB-CH-N",38.096381,-121.588315,NA,NA
12324,"LAMOPE07-BROW-08FEB2023",7324,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.5,NA,NA,NA,"","12:40","",NA,NA,NA,38.032552,121.857327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 1-33%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. UNID SHRIMP - BROKEN ROSTRUM","BROW-EXT-S",38.032552,-121.857327,NA,NA
12325,"LAMOPE08-BROW-08FEB2023",7325,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",NA,NA,NA,NA,"","13:44","",NA,NA,NA,38.039324,121.864605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS: PHONE GPS. CODE 2 - DEPTH. No depth recorded; but volume is at max - ED 10AUG2023","BROW-CH-MAIN",38.039324,-121.864605,NA,NA
12326,"LAMOPE09-BROW-08FEB2023",7326,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",3,NA,NA,NA,"","14:10","",NA,NA,NA,38.03919,121.857677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. CODE 2 - WEIRD TWIST/NET WRAPPED AROUND LINE BUT NOT A TOTAL TWIST; NARROW POSSIBLY CODE 3 BUT NOT REDOING DUE TO TIME CONSTRAINTS.","BROW-TP",38.03919,-121.857677,NA,NA
12327,"LAMOPE10-CHIP-08FEB2023",7327,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.4,NA,NA,NA,"","14:44","",NA,NA,NA,38.055937,121.932234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. ","CHIP-UNK",38.055937,-121.932234,NA,NA
12328,"LAMOPE11-HONK-08FEB2023",7328,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.3,NA,NA,NA,"","14:59","",NA,NA,NA,38.073625,121.932065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. ","HONK-HONK",38.073625,-121.932065,NA,NA
12329,"LAMOPE12-HONK-08FEB2023",7329,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.7,NA,NA,NA,"","15:16","",NA,NA,NA,38.077105,121.90784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. ","HONK-HONK",38.077105,-121.90784,NA,NA
12330,"LAMOPE13-CHIP-08FEB2023",7330,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.5,NA,NA,NA,"","15:32","",NA,NA,NA,38.067256,121.91267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 4M. ","CHIP-UNK",38.067256,-121.91267,NA,NA
12331,"LAMOPE14-CHIP-08FEB2023",7331,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.2,NA,NA,NA,"","15:44","",NA,NA,NA,38.064156,121.911284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 4M. CHISAL-F COLLECTED FOR UCD","CHIP-UNK",38.064156,-121.911284,NA,NA
12332,"LAMOPE15-HONK-08FEB2023",7332,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",5.3,NA,NA,NA,"","16:04","",NA,NA,NA,38.058493,121.904973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," NOT PAIRED. GPS 5; ACCURACY 2M. CODE 2 DUE TO DEPTH","HONK-SPOON",38.058493,-121.904973,NA,NA
12361,"LAMOPE01-TULE-28FEB2023",7341,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.4,NA,NA,NA,"","08:15","",NA,NA,NA,38.133988,121.994968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED.","TULE-CH-LG-NW",38.133988,-121.994968,NA,NA
12362,"LAMOPE02-TULE-28FEB2023",7342,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2,NA,NA,NA,"","08:40","",NA,NA,NA,38.127465,121.987033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED.","TULE-CH-LG-M",38.127465,-121.987033,NA,NA
12363,"LAMOPE03-TULE-28FEB2023",7343,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.4,NA,NA,NA,"","09:05","",NA,NA,NA,38.121734,121.982853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," Garmin 5",2," ","  NOT PAIRED.","TULE-CH-LG-SE",38.121734,-121.982853,NA,NA
12364,"LAMOPE04-GRIZ-28FEB2023",7344,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",2,NA,NA,NA,"","09:30","",NA,NA,NA,38.133383,122.007262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," CODE 2 = CONDITIONS; NOT FINISHING GRIZZLY BECAUSE OF CONDITIONS (TOO CHOPPY/ROUGH). GPS 5; ACCURACY 2M. NOT PAIRED.","GRIZ-UNK",38.133383,-122.007262,NA,NA
12365,"LAMOPE05-RYER-28FEB2023",7345,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,NA,NA,"","10:22","",NA,NA,NA,38.082984,122.007132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," UNID CLAM - STEPPED ON. GPS 5; ACCURACY 2M. NOT PAIRED.","RYER-N",38.082984,-122.007132,NA,NA
12366,"LAMOPE06-RYER-28FEB2023",7346,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.9,NA,NA,NA,"","10:45","",NA,NA,NA,38.089013,122.019887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED.","RYER-N",38.089013,-122.019887,NA,NA
12367,"LAMOPE07-RYER-28FEB2023",7347,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",2.4,NA,NA,NA,"","11:06","",NA,NA,NA,38.086035,122.019642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED.","RYER-CH-LG-M",38.086035,-122.019642,NA,NA
12368,"LAMOPE08-WING-28FEB2023",7348,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.6,NA,NA,NA,"","12:15","",NA,NA,NA,38.214344,122.039479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS #5 accuracy 2m","WING-TP-INT",38.214344,-122.039479,NA,NA
12369,"LAMOPE09-WING-28FEB2023",7349,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.7,NA,NA,NA,"","12:57","",NA,NA,NA,38.217038,122.034527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED. ","WING-TP-INT",38.217038,-122.034527,NA,NA
12370,"LAMOPE10-WING-28FEB2023",7350,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",1.3,NA,NA,NA,"","13:22","",NA,NA,NA,38.220774,122.043359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED.","WING-TP-INT",38.220774,-122.043359,NA,NA
12371,"LAMOPE11-PEYT-28FEB2023",7351,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",3.3,NA,NA,NA,"","13:33","",NA,NA,NA,38.220918,122.043939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED","PEYT-PEYT",38.220918,-122.043939,NA,NA
12372,"LAMOPE12-PEYT-28FEB2023",7352,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",4.5,NA,NA,NA,"","14:11","",NA,NA,NA,38.223295,122.032035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED.","PEYT-SUIS",38.223295,-122.032035,NA,NA
12373,"LAMOPE13-PEYT-28FEB2023",7353,"true","Seine","LAMOPE",""," 1. No twists; snags; or tears"," 2= against flow"," ",0.9,NA,NA,NA,"","14:28","",NA,NA,NA,38.2082,122.034395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED.","PEYT-SUIS",38.2082,-122.034395,NA,NA
12374,"LAMOPE01-WTIB-02MAR2023",7354,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",6.9,NA,NA,NA,"","08:48","",NA,NA,NA,38.095843,121.592125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," CODE 2 - DEPTH. GPS 5; ACCURACY 2M. NOT PAIRED","WTIB-CH-S",38.095843,-121.592125,NA,NA
12375,"LAMOPE02-WTIB-02MAR2023",7355,"true","Seine","LAMOPE",""," 2. Partial twist; snag; or tear"," 2= against flow"," ",8.2,NA,NA,NA,"","09:06","",NA,NA,NA,38.094484,121.587976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," Boat"," ",NA,NA,NA,NA,NA,NA,NA,NA," false"," "," ","","3",NA," 0%"," ",NA," "," GPS 5; ACCURACY 2M. NOT PAIRED. CODE 2 - DEPTH","WTIB-CH-S",38.094484,-121.587976,NA,NA
