"","SampleID_frp","OrganismID","VisitNo","QAQC","Boat","Crew","Location","Visit.Date","Station","Weather","WindWaves","WindDirection","Tide","Secchi","SurfTemp","DO","SC","pH","Turbidity","Phycocyanin","Chlorophyll","FDOM","Microcystis","SondeNo","Wetland","DataQuality","QuestionableData","SiteComments","newStation","newLocation","SampleID_key","GearType","GearTypeAbbreviation","Habitat","SeineCode","TowDirection","HabitatMorphology","DepthOfWater","CableOut","LengthOfTrawl","Width","Netter","StartTime","EndTime","Duration","PercentOpen","DepthOfSample","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","NetMeterSerial","NetMeterStart","NetMeterEnd","Volts","DutyCycle","Amps","PulseRate","VolumeEstimated","SeineDeploymentType","GearDetail","Silt","Sand","Gravel","Cobble","Boulder","Organics","MassOfStandardLow","MassOfStandardHigh","VegetationInSample","FlowType","DragMethod","NetNumber","CodEnd","CodEndPercent","GpsUnit","GpsAccuracy","DepthSource","Comments","fixedLatStart","fixedLongStart","fixedLatEnd","fixedLongEnd","X","CommonName.x","subsample","Count","AdjCount","LAB_NAME","Date","effort","CPUE","Visit.Date2","year","month","OrganismCode","FishCode","Code_UCDAVIS","Code_YBFM","CommonName.y","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN","Legend2"
"22","MAC14-LOWE-06NOV2023",16,8588,"true","SeaArk","DD;SH;GN","Lower Yolo Ranch","11/06/2023","LOWE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",142,17.3,9.43,221,7.8,3,0.14,0.29,10.6," 1=absent",1," Inside",NA," false"," ","LOWE-CH-W","Lower Yolo Ranch",14112,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","15:58","16:08",10,NA,NA,38.343328,121.665064,38.345566,121.671333,31506,803714,829222,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",11,11," "," ",5," "," ",38.343328,-121.665064,38.345566,-121.671333,2016,"Americorophium spinicorne",100,1,1,"FRP","2023-11-06",134.593127489563,0.00742979986164262,2023-11-06,2023,11,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"23","MAC11-WINT-30MAY2023",16,7920,"true","Mudsucker","MA;GU;AM;GN","Winter Island","05/30/2023","WINT-CH-BREACH-E","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",88,19,8.85,111,7.5,6.3,0.21,0.56,7.9," 1=absent",2," Inside",NA," false"," Guest BO","WINT-CH-BREACH-E","Winter Island",13239,"Trawl","MAC",""," "," 2= against flow"," Channel",1.7,NA,NA,NA,"","13:53","14:03",10,NA,NA,38.047797,121.848545,38.046174,121.849778,31506,532566,547625,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",11,11," "," Garmin 6",3," "," ",38.047797,-121.848545,38.046174,-121.849778,1162,"Americorophium spinicorne",100,2,2,"FRP","2023-05-30",79.4589111990482,0.0251702416987556,2023-05-30,2023,5,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"24","MAC12-LOWE-09MAY2023",16,7871,"true","Mudsucker","DMC;DD;GN;AAC","Lower Yolo Ranch","05/09/2023","LOWE-CH-NE","1=0-33% clouds","0=Calm; glassy"," NW"," 2=ebb",38,18,7.31,620,7.7,14.2,0.64,0.72,21.3," 1=absent",1," Inside",NA," false"," ","LOWE-CH-NE","Lower Yolo Ranch",13089,"Trawl","MAC",""," "," 2= against flow"," Channel",2.2,NA,NA,NA,"","10:26","10:36",10,NA,NA,38.356116,121.651117,38.358186,121.647187,31511,984898,7827,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 6",5," "," mac sample has fish. ",38.3511693333333,-121.659876,38.3532393333333,-121.655946,1369,"Americorophium spinicorne",100,1,1,"FRP","2023-05-09",120.985017257652,0.00826548627810982,2023-05-09,2023,5,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"25","MAC11-WINT-22AUG2023",16,8141,"true","Mudsucker","AC;DH;SH;GN","Winter Island","08/22/2023","WINT-CH-BREACH-E","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",92,22.6,7.65,2710,7.5,7.2,0.29,0.34,8.1," 1=absent",1," Inside",NA," false"," ","WINT-CH-BREACH-E","Winter Island",13561,"Trawl","MAC",""," "," 2= against flow"," Channel",2,NA,NA,NA,"","07:57","08:03",6.5,NA,NA,38.047811,121.848492,38.045852,121.850509,31506,632565,645539,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 6",5," "," MAC hit veg; less than 1/2 of cod-end with filamentous algae; cod-end out of water for 10 seconds with flowmeter still in water; MAC only 6.5 minutes because we sampled entire breach and reached interior channel",38.047811,-121.848492,38.045852,-121.850509,1148,"Americorophium spinicorne",25,18,72,"FRP","2023-08-22",68.4573951720866,1.05174904506676,2023-08-22,2023,8,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"26","MAC14-WINT-30MAY2023",16,7923,"true","Mudsucker","MA;GU;AM;GN","Winter Island","05/30/2023","WINT-CH-INT","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," SW"," 2=ebb",70,20.1,7.07,176,7,14.8,0.22,0.76,11.3," 1=absent",2," Inside",NA," false"," ","WINT-CH-INT","Winter Island",13252,"Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,NA,NA,"","16:14","16:22",8,NA,NA,38.044815,121.84988,38.047422,121.851449,31506,580543,591639,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 6",3," "," Mac stopped early due to SAV. Less than one third of cod end filled with SAV.",38.044815,-121.84988,38.047422,-121.851449,2196,"Americorophium spinicorne",100,1,1,"FRP","2023-05-30",58.5481159880895,0.0170799688960689,2023-05-30,2023,5,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"27","MAC14-RYER-18APR2023",16,7857,"true","Chinook","BA;CB;SH;GN","Ryer Island","04/18/2023","RYER-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",35,15.9,10.01,379,7.5,29.5,0.87,0.76,10.9," 1=absent",1," Inside",NA," false"," Couldn't do RYER-N due to shallow water- did channel nearby. ","RYER-N","Ryer Island",13048,"Trawl","MAC",""," "," 2= against flow"," Channel",0.9,NA,NA,NA,"","17:05","17:16",10,NA,NA,38.08299,122.006855,38.086835,122.009083,31506,275805,292541,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",11,11," "," Garmin 5",2," "," MAC tow done near/very close to surface to avoid bottom-too shallow",38.08299,-122.006855,38.086835,-122.009083,2112,"Americorophium spinicorne",100,2,2,"FRP","2023-04-18",88.3076125790073,0.0226481040715559,2023-04-18,2023,4,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"28","MAC14-DECK-21AUG2023",16,8162,"true","SeaArk","DH;SH;AM;GN","Decker Island","08/21/2023","DECK-TP","2=33-66% clouds","0=Calm; glassy"," S"," 2=ebb",85,22.7,4.23,220,6.8,7.9,0.19,0.5,11.6," 1=absent",2," Inside",NA," false"," ","DECK-TP","Decker Island",13603,"Trawl","MAC",""," "," 2= against flow"," Channel",1.3,NA,50,NA,"","10:41","00:00",NA,NA,NA,38.084426,121.723854,NA,NA,31506,628950,632538,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","5.Boogie board",11,11," "," Garmin 6",2," "," 10 casts at 5m each for 50m total",38.084426,-121.723854,NA,NA,1969,"Americorophium spinicorne",100,2,2,"FRP","2023-08-21",9.8174770424681,0.203718327157626,2023-08-21,2023,8,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"29","MAC13-WINT-30MAY2023",16,7922,"true","Mudsucker","MA;GU;AM;GN","Winter Island","05/30/2023","WINT-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",90,19.9,7.3,122,7.1,6.8,0.13,0.47,9.8," 1=absent",2," Inside",NA," false"," ","WINT-CH-INT","Winter Island",13245,"Trawl","MAC",""," "," 2= against flow"," Channel",1.9,NA,NA,NA,"","15:30","15:40",10,NA,NA,38.032344,121.842924,38.034228,121.843963,31506,565593,580518,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 6",3," "," Veg in cod end less than one third.",38.032344,-121.842924,38.034228,-121.843963,1892,"Americorophium spinicorne",100,3,3,"FRP","2023-05-30",78.7518593296896,0.0380943386674935,2023-05-30,2023,5,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"30","MAC11-DECK-11APR2023",16,7825,"true","SeaArk","GU;SH;GN","Decker Island","04/11/2023","DECK-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",78,14.4,8.86,169,7.1,7.9,0.11,0.39,10.5," 1=absent",2," Inside",NA," false"," boogie board used for all 3 nets. 3/10 neuston tows mostly underwater","DECK-CH-INT","Decker Island",13212,"Trawl","MAC",""," "," 2= against flow"," Channel",1.5,NA,53,NA,"","11:00","00:00",NA,NA,NA,38.08443,121.723975,NA,NA,31506,67161,70356,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","5.Boogie board",11,11," "," Garmin 5",2," "," ",38.08443,-121.723975,NA,NA,933,"Americorophium spinicorne",100,4,4,"FRP","2023-04-11",10.4065256650162,0.3843742021842,2023-04-11,2023,4,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"31","MAC21-FLYW-27APR2023",16,7879,"true","Mudsucker","BA;AC;DC;ED;AE","Flyway Farms","04/27/2023","FLYW-CH-W","1=0-33% clouds","0=Calm; glassy"," NW"," 1=high slack",53,21.9,6.79,761,9.4,11.2,0.31,1.82,16.4," 1=absent",2," Inside",NA," false"," ","FLYW-CH-W","Yolo Flyway Farms",13112,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","11:23","11:28",5,NA,NA,38.360976,121.643051,38.360859,121.645489,31506,292593,293669,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",2," "," not enough distance for 10 min mac trawl. 1 large crayfish removed from mac trawl. ",38.360976,-121.643051,38.360859,-121.645489,2270,"Americorophium spinicorne",25,22,88,"FRP","2023-04-27",5.6775209808205,15.4997225544876,2023-04-27,2023,4,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"32","MAC13-LOWE-09MAY2023",16,7873,"true","Mudsucker","DMC;DD;GN;AAC","Lower Yolo Ranch","05/09/2023","LOWE-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",39,18.3,7.21,617,7.7,18.8,0.57,0.73,20.9," 1=absent",1," Inside",NA," false"," ","LOWE-CH-ENTRANCE-S","Lower Yolo Ranch",13094,"Trawl","MAC",""," "," 2= against flow"," Channel",2.9,NA,NA,NA,"","11:44","11:54",10,NA,NA,38.346021,121.656637,38.347988,121.656026,31511,7897,30350,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," ",38.3410743333333,-121.665396,38.3430413333333,-121.664785,1699,"Americorophium spinicorne",100,64,64,"FRP","2023-05-09",118.473400169482,0.540205648765418,2023-05-09,2023,5,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"33","MAC21-BROW-22AUG2023",16,8145,"true","Chinook","DMC;ED;GU;AM","Browns Island","08/22/2023","BROW-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",106,22.6,5.95,2333,7,5.7,0.16,0.42,8.3," 1=absent",2," Inside",NA," false"," guest Natalie Kolm; used GPS from iPad","BROW-CH-W","Browns Island",13567,"Trawl","MAC",""," "," 2= against flow"," Channel",1.1,NA,NA,NA,"","08:18","08:28",10,NA,NA,38.036204,121.873813,38.040456,121.873657,31511,469025,487568,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," ",NA," "," GPS from iPad",38.036204,-121.873813,38.040456,-121.873657,2247,"Americorophium spinicorne",100,2,2,"FRP","2023-08-22",97.8422598023741,0.0204410650780111,2023-08-22,2023,8,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"34","MAC12-DECK-11APR2023",16,7914,"true","SeaArk","GU;SH;GN","Decker Island","04/11/2023","DECK-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," "," 2=ebb",86,14.9,8.66,169,7.1,9.6,0.13,0.45,11.2," 1=absent",2," Inside",NA," false"," 2/10 nt were submerged","DECK-CH-INT","Decker Island",13216,"Trawl","MAC",""," "," 2= against flow"," Channel",1.5,NA,50,NA,"","12:00","00:00",NA,NA,NA,38.08443,121.723975,NA,NA,31506,70412,73321,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","5.Boogie board",11,11," "," Garmin 5",2," "," ",38.08443,-121.723975,NA,NA,1266,"Americorophium spinicorne",100,4,4,"FRP","2023-04-11",9.8174770424681,0.407436654315252,2023-04-11,2023,4,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"35","MAC23-WTIB-12APR2023",16,7901,"true","Mudsucker","MA;ED;GU;AM","Webb Tract Island and Berms","04/12/2023","WTIB-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",57,15.1,8.14,160,7.1,8,0.31,0.43,14.7," 1=absent",1," Inside",NA," false"," Guest= Alec Strachan.  MAC23-WTIB-12APR2023 in 1 gallon bag (1/2) and 500 mL jar (2/2). Repeated trawl over same area to complete 5 min trawls. Same start and end for all trawls (GPS). MAC done right after Zoop and NT; time was not recorded.","WTIB-CH-INT","Webb Tract Island and Berm",13162,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","12:26","00:00",5.5,NA,NA,38.101095,121.581176,38.099945,121.581385,31511,351051,359851,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," ",38.0961483333333,-121.589935,38.0949983333333,-121.590144,2659,"Americorophium spinicorne",100,64,64,"FRP","2023-04-12",46.4332570922123,1.37832243542385,2023-04-12,2023,4,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"36","MAC21-NURS-03APR2023",16,7813,"true","Mudsucker","DC;ED;AM;SS","Nurse-Denverton","04/03/2023","NURS-EXT-BRAD-W","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," E"," 1=high slack",22,13,9.84,902,7.6,38,0.33,1.31,20.2," 1=absent",2," Inside",NA," false"," ","NURS-EXT-BRAD-W","Nurse-Denverton",12886,"Trawl","MAC",""," "," 2= against flow"," Channel",3,NA,NA,NA,"","14:50","15:00",10,NA,NA,38.196983,121.924059,38.2,121.918273,31506,172,20280,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," true"," 1.Surface","1.Boat",11,11," "," Garmin 5",2," ","  the mac went through a little STUPEC; pulled 10 seconds early to avoid more; tide ebbing  by end of tows",38.196983,-121.924059,38.2,-121.918273,2325,"Americorophium spinicorne",100,1,1,"FRP","2023-04-03",106.099992455705,0.0094250713582047,2023-04-03,2023,4,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"37","MAC23-HONK-15MAY2023",16,7957,"true","Kvichak","AC;ED;SH;AM","Honker-Spoonbill","05/15/2023","HONK-SPOON","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," W"," 2=ebb",39,18.5,9.56,167,7.9,18.8,0.24,0.94,7.3," 1=absent",2," Inside",NA," false"," ","HONK-SPOON","Honker-Spoonbill",13357,"Trawl","MAC",""," "," 2= against flow"," Channel",8,NA,NA,NA,"","14:33","14:43",10,NA,NA,38.069588,121.91151,38.065196,121.911073,31506,377783,408176,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",11,11," "," Garmin 6",5," "," ",38.069588,-121.91151,38.065196,-121.911073,2614,"Americorophium spinicorne",100,1,1,"FRP","2023-05-15",160.368861682228,0.00623562448164972,2023-05-15,2023,5,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"38","MAC12-CHIP-15MAY2023",16,7906,"true","Mudsucker","DC;DD;GN;SS","Chipps Island","05/15/2023","CHIP-UNK","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," SW"," 2=ebb",47,19.1,7.9,193,7.1,17.4,0.22,0.76,9.7," 1=absent",1," Inside",NA," false"," Larval fish in MAC/NT.","CHIP-UNK","Chipps Island",13181,"Trawl","MAC",""," "," 2= against flow"," Channel",1.2,NA,NA,NA,"","15:31","15:41",10,NA,NA,38.059301,121.907106,NA,NA,31511,143903,151865,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","4.Flux",5,5," "," Garmin 5",2," "," Larval fish in MAC/NT",38.059301,-121.907106,NA,NA,1237,"Americorophium spinicorne",100,1,1,"FRP","2023-05-15",42.0115446554766,0.0238029810186863,2023-05-15,2023,5,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"39","MAC11-TOED-25APR2023",16,7805,"true","NorthRiver","MA;CB;GU;SS","Toe Drain","04/25/2023","TOED-S","1=0-33% clouds","2= wind 4-7 mph; small wavelets"," N"," 2=ebb",50,21.2,7.18,731,8.7,9.8,0.35,2.22,15.9," 1=absent",2," Inside",NA," false"," ","TOED-S","Toe Drain",12868,"Trawl","MAC",""," "," 2= against flow"," Channel",4.9,NA,NA,NA,"","10:23","10:33",10,NA,NA,38.355185,121.642378,38.357903,121.641227,31511,697888,716705,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 5",2," "," depth 16.2 feet",38.355185,-121.642378,38.357903,-121.641227,1101,"Americorophium spinicorne",100,1,1,"FRP","2023-04-25",99.288022580018,0.0100717082888229,2023-04-25,2023,4,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"40","MAC13-WINT-22AUG2023",16,8143,"true","Mudsucker","AC;DH;SH;GN","Winter Island","08/22/2023","WINT-CH-INT","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," W"," 2=ebb",88,22.9,6.79,1245,7.2,5.5,0.29,0.36,8.8," 1=absent",1," Inside",NA," false"," ","WINT-CH-INT","Winter Island",13565,"Trawl","MAC",""," "," 2= against flow"," Channel",3,NA,NA,NA,"","09:11","09:21",10,NA,NA,38.031841,121.842682,38.033881,121.84387,31506,660988,676767,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",11,11," "," Garmin 6",2," "," ",38.031841,-121.842682,38.033881,-121.84387,1862,"Americorophium spinicorne",100,2,2,"FRP","2023-08-22",83.2579958702293,0.0240217168224577,2023-08-22,2023,8,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"41","MAC14-RYER-14NOV2023",16,8561,"true","Chinook","MA;DMC;SH;AM","Ryer Island","11/14/2023","RYER-UNK","2=33-66% clouds","1=wind 1-3 mph; scaley ripples"," NE"," 2=ebb",96,14.7,7.31,14931,7.2,3.9,0.13,0.6,9.4," 1=absent",2," Inside",NA," false"," ","RYER-N","Ryer Island",14093,"Trawl","MAC",""," "," 2= against flow"," Channel",1.5,NA,NA,NA,"","15:44","15:54",10,NA,NA,38.08018,122.008564,38.084293,122.009493,31507,262171,287767,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," ",5," "," direction of current kept switching",38.08018,-122.008564,38.084293,-122.009493,2097,"Americorophium spinicorne",100,5,5,"FRP","2023-11-14",135.057460060485,0.0370212796668972,2023-11-14,2023,11,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"42","MAC21-PEYT-13APR2023",16,7924,"true","Mudsucker","MA;ED;GU;AM","Peytonia-Suisun","04/13/2023","PEYT-SUIS","1=0-33% clouds","1=wind 1-3 mph; scaley ripples"," NW"," 1=high slack",32,15.8,8.09,1844,7.6,27.8,0.45,1.96,35.4," 1=absent",2," Inside",NA," false"," guest = Marile Colindres; Brianne O'rourke","PEYT-SUIS","Peytonia-Suisun",13248,"Trawl","MAC",""," "," 2= against flow"," Channel",4.5,NA,NA,NA,"","09:12","09:20",8,NA,NA,38.216476,122.026656,38.220578,122.026085,31511,374000,393767,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," ",38.2115293333333,-122.035415,38.2156313333333,-122.034844,2333,"Americorophium spinicorne",100,1,1,"FRP","2023-04-13",104.300703743382,0.00958766301769515,2023-04-13,2023,4,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
"43","MAC14-BRAD-29MAR2023",16,7544,"true","Mudsucker","DMC;AM;GN;GP","Bradmoor Island","03/29/2023","BRAD-N","3=66-100% clouds","1=wind 1-3 mph; scaley ripples"," SE"," 2=ebb",24,11.5,8.83,1195,7.3,40.9,0.87,1.88,34.4," 1=absent",1," Inside",NA," false"," No point samples","BRAD-N","Bradmoor Island",12576,"Trawl","MAC",""," "," 2= against flow"," Channel",1.6,NA,NA,NA,"","13:08","13:18",10,NA,NA,38.203094,121.910194,38.200451,121.915134,31511,61230,87756,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA," false"," 1.Surface","1.Boat",5,5," "," Garmin 6",3," "," ",38.1981473333333,-121.918953,38.1955043333333,-121.923893,1943,"Americorophium spinicorne",100,1,1,"FRP","2023-03-29",139.964611094093,0.0071446631558011,2023-03-29,2023,3,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne",""
