"","VisitNo","newLocation","SampleID_key","GearTypeAbbreviation","Location","FishLength","OrganismId","EntryOrder","OrganismCode","FishCode","Code_UCDAVIS","Code_YBFM","CommonName","Category","Species","Genus","Family","Order","Class","Phylum","Native","State.Status","Federal.Status","Status.Abrev","LifeStage","FishDiet","Legend_Clams","Legend_Fish_Color_hex","Legend_Fish","Legend_Macro","Legend_Meso","Analy","Analy2","CN"
"87",7542,"Bradmoor Island",12566,"MAC","Bradmoor Island",NA,94,NA,"107","","","","Cladocera","Invertebrate","","","","Cladocera","Branchiopoda","Arthropoda","","","","","adult",TRUE,"Present",NA,"","","Cladocera","Cladocera","Cladocera","Cladocera"
"88",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",NA,117,NA,"267","","","","Corophiid Juvenile","Invertebrate","","","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","larvae",FALSE,"Present",NA,"","Amphipoda Juv","Amphipoda","Amphipoda","Amphipoda","Chorophiid"
"89",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",71,206,123050,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"90",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",60,206,123051,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"91",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",71,206,123052,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"92",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",84,206,123053,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"93",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",69,206,123054,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"94",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",57,206,123055,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"95",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",58,206,123056,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"96",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",82,206,123057,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"97",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",95,206,123058,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"98",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",58,206,123059,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"99",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",82,206,123060,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"100",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",28,206,123061,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"101",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",NA,205,NA,"303","","","","Gammarid juvenile","Invertebrate","","","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","larvae",FALSE,"Present",NA,"","Amphipoda Juv","Amphipoda","Gammaridae","Amphipoda","Gammarid"
"102",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",43,215,123062,"246","","","","Grandidierella","Invertebrate","spp.","Grandidierella","Aoridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Aoridae","Amphipoda","Aoridae"
"103",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",45,210,123063,"178","","","","Gnorimosphaeroma","Invertebrate","insulare","Gnorimosphaeroma","Sphaeromatidae","Isopoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Isopoda","Isopoda","Isopoda","Isopoda","Gnorimosphaeroma"
"104",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",75,210,123064,"178","","","","Gnorimosphaeroma","Invertebrate","insulare","Gnorimosphaeroma","Sphaeromatidae","Isopoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Isopoda","Isopoda","Isopoda","Isopoda","Gnorimosphaeroma"
"105",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",81,210,123065,"178","","","","Gnorimosphaeroma","Invertebrate","insulare","Gnorimosphaeroma","Sphaeromatidae","Isopoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Isopoda","Isopoda","Isopoda","Isopoda","Gnorimosphaeroma"
"106",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",58,210,123066,"178","","","","Gnorimosphaeroma","Invertebrate","insulare","Gnorimosphaeroma","Sphaeromatidae","Isopoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Isopoda","Isopoda","Isopoda","Isopoda","Gnorimosphaeroma"
"107",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",47,210,123067,"178","","","","Gnorimosphaeroma","Invertebrate","insulare","Gnorimosphaeroma","Sphaeromatidae","Isopoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Isopoda","Isopoda","Isopoda","Isopoda","Gnorimosphaeroma"
"108",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",23,133,123068,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"109",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",30,133,123069,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"110",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",32,133,123070,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"111",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",27,133,123071,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"112",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",33,133,123072,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"113",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",27,133,123073,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"114",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",21,133,123074,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"115",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",37,133,123075,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"116",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",23,133,123076,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"117",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",16,133,123077,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"118",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",30,133,123078,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"119",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",28,133,123079,"72","","","","Cumaceans","Invertebrate","","","","Cumacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Cumacea","Cumacea","Cumacea","Cumacea","Cumaceans"
"120",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",300,195,123080,"136","EXOPAL","EXOPAL","SHR","Siberian Prawn","Invertebrate","modestus","Exopalaemon","Palaemonidae","Decapoda","Malacostraca","Arthropoda","Introduced","","","","adult",TRUE,"Present",NA,"","Decapoda Adult","Decapoda","Decapoda","Decapoda","Exopalaemon"
"121",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",127,340,123081,"18","","","","Neomysis kadiakensis","Invertebrate","kadiakensis","Neomysis","","Mysidacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Mysidacea","Mysidacea","Mysidacea","Mysidacea","Neomysis kadiakensis"
"122",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",119,340,123082,"18","","","","Neomysis kadiakensis","Invertebrate","kadiakensis","Neomysis","","Mysidacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Mysidacea","Mysidacea","Mysidacea","Mysidacea","Neomysis kadiakensis"
"123",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",NA,1401,NA,"592","","","","Barnacle Adult","Invertebrate","","","","","Cirripedia","Arthropoda","","","","","",FALSE,"Present",NA,"","","","","",""
"124",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",168,13,123083,"129","","","","Aeshnidae larvae","Invertebrate","","","Aeshnidae","Odonata","Insecta","Arthropoda","","","","","larvae",FALSE,"Present",NA,"","Insecta Larvae","Insecta","Odonata","Insecta","Aeshnidae larvae"
"125",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",10,116,123084,"122","","","","Corixidae","Invertebrate","","","Corixidae","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Corixidae"
"126",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",10,116,123085,"122","","","","Corixidae","Invertebrate","","","Corixidae","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Corixidae"
"127",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",10,116,123086,"122","","","","Corixidae","Invertebrate","","","Corixidae","Hemiptera","Insecta","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Insecta Adult","Insecta","Hemiptera","Insecta","Corixidae"
"128",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",29,495,123087,"182","","","","Tanaid","Invertebrate","","","","Tanaidacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Tanaidacea","Tanaidacea","Tanaidacea","Insecta","Tanaid"
"129",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",NA,1041,NA,"10055","","","","Oligochaete fragments","Other","","","","","Oligochaeta","Annelida","","","","","",FALSE,"Present",NA,"","Annelida","Annelida","Annelida","Annelida","Oligochaete fragments"
"130",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",NA,335,NA,"71","","","","Mysid Other","Invertebrate","","","","Mysidacea","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Mysidacea","Mysidacea","Mysidacea","Mysidacea","Mysid Other"
"131",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",6,400,123088,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"132",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",6,400,123089,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"133",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",5,400,123090,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"134",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",6,400,123091,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"135",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",6,400,123092,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"136",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",7,400,123093,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"137",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",6,400,123094,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"138",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",6,400,123095,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"139",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",5,400,123096,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"140",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",6,400,123097,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"141",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",6,400,123098,"177","PRISCU","SCP","PRS","Prickly Sculpin","Fish","aspur","Cottus","Cottidae","Scorpaeniformes","Actinopterygii","Chordata","Native","","","","",FALSE,"Present",NA,"Prickly Sculpin","Fish Larvae","Fish Larvae","fish","fish","Prickly Sculpin"
"142",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",NA,198,NA,"195","UNID","UNKLARV","","Fish larvae","Fish","","","","","Actinopterygii","Chordata","","","","","larvae",TRUE,"Present",NA,"Fish larvae","Fish Larvae","Fish Larvae","fish","fish","Fish larvae"
"143",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",NA,69,NA,"49","","","","Calanoid Other","Zooplankton","","","","Calanoida","Copepoda","Arthropoda","","","","","adult",TRUE,"Present",NA,"","","Calanoida Adult","Calanoida","Copepoda","Calanoid Other"
"144",7543,"Bradmoor Island",12571,"MAC","Bradmoor Island",NA,94,NA,"107","","","","Cladocera","Invertebrate","","","","Cladocera","Branchiopoda","Arthropoda","","","","","adult",TRUE,"Present",NA,"","","Cladocera","Cladocera","Cladocera","Cladocera"
"145",7544,"Bradmoor Island",12576,"MAC","Bradmoor Island",34,16,118921,"300","","","","Americorophium spinicorne","Invertebrate","spinicorne","Americorophium","Corophiidae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",FALSE,"Present",NA,"","Amphipoda Adult","Amphipoda","Amphipoda","Amphipoda","Americorophium spinicorne"
"146",7544,"Bradmoor Island",12576,"MAC","Bradmoor Island",56,180,118922,"10000","","","","Eogammarus","Invertebrate","","Eogammarus","Anisogammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Eogammarus"
"147",7544,"Bradmoor Island",12576,"MAC","Bradmoor Island",26,206,118923,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"148",7544,"Bradmoor Island",12576,"MAC","Bradmoor Island",23,206,118924,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"149",7544,"Bradmoor Island",12576,"MAC","Bradmoor Island",29,206,118925,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"150",7544,"Bradmoor Island",12576,"MAC","Bradmoor Island",59,206,118926,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"151",7544,"Bradmoor Island",12576,"MAC","Bradmoor Island",22,206,118927,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"152",7544,"Bradmoor Island",12576,"MAC","Bradmoor Island",29,206,118928,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"153",7544,"Bradmoor Island",12576,"MAC","Bradmoor Island",25,206,118929,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"154",7544,"Bradmoor Island",12576,"MAC","Bradmoor Island",21,206,118930,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
"155",7544,"Bradmoor Island",12576,"MAC","Bradmoor Island",21,206,118931,"77","","","","Gammarus","Invertebrate","spp.","Gammarus","Gammaridae","Amphipoda","Malacostraca","Arthropoda","","","","","adult",TRUE,"Present",NA,"","Amphipoda Adult","Amphipoda","Gammaridae","Amphipoda","Gammarus"
