"","Comments","CommonName","Length","Count","Date","DepthOfWater","effort","FishCatchNotes","GearTypeAbbreviation","LAB_NAME","LatitudeEnd","LatitudeStart","LengthOfTrawl","Location","LongitudeEnd","LongitudeStart","NetMeterEnd","NetMeterStart","PercentOpen","SampleID","SampleID_key","SeineCode","SeineDeploymentType","StartTime","TowDirection","Date.1","VisitNo","Width"
"82"," gps 5; accuracy 2m. not paired.","Mississippi Silverside",51,1,2023-05-09,0.5,56.25,NA,"BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"83"," gps 5; accuracy 2m. not paired.","Threespine Stickleback",22,1,2023-05-09,0.5,56.25,NA,"BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"84"," gps 5; accuracy 2m. not paired.","Mississippi Silverside",51,1,2023-05-09,0.5,56.25,NA,"BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"85"," gps 5; accuracy 2m. not paired.","Splittail",22,1,2023-05-09,0.5,56.25,NA,"BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"86"," gps 5; accuracy 2m. not paired.","Threespine Stickleback",29,1,2023-05-09,0.5,56.25,NA,"BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"87"," gps 5; accuracy 2m. not paired.","Mississippi Silverside",38,1,2023-05-09,0.5,56.25,NA,"BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"88"," gps 5; accuracy 2m. not paired.","Splittail",19,1,2023-05-09,0.5,56.25,NA,"BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"89"," gps 5; accuracy 2m. not paired.","Mississippi Silverside",40,1,2023-05-09,0.5,56.25,NA,"BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"90"," gps 5; accuracy 2m. not paired.","Threespine Stickleback",24,1,2023-05-09,0.5,56.25,NA,"BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"91"," gps 5; accuracy 2m. not paired.","Mississippi Silverside",49,1,2023-05-09,0.5,56.25,NA,"BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"92"," gps 5; accuracy 2m. not paired.","Splittail",21,1,2023-05-09,0.5,56.25,NA,"BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"93"," gps 5; accuracy 2m. not paired.","Mississippi Silverside",57,1,2023-05-09,0.5,56.25,NA,"BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"94"," gps 5; accuracy 2m. not paired.","Splittail",20,1,2023-05-09,0.5,56.25,"","BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"95"," gps 5; accuracy 2m. not paired.","Mississippi Silverside",56,1,2023-05-09,0.5,56.25,NA,"BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"96"," gps 5; accuracy 2m. not paired.","Splittail",21,1,2023-05-09,0.5,56.25,NA,"BEASEI","FRP",NA,38.189129,15,"Bradmoor Island",NA,121.920662,NA,NA,NA,"BEASEI01-BRAD-09MAY2023",13449,"1. No twists; snags; or tears","Crew Members","08:50"," 2= against flow",2023-05-09,8047,15
"97"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",NA,128,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"98"," gps from ipad. detritus in net but no veg. depth from handheld","Killifish spp.",32,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"99"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",35,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"100"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",32,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"101"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",40,1,2023-11-16,0.5,56.25,"","BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"102"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",56,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"103"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",62,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"104"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",36,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"105"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",62,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"106"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",29,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"107"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",45,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"108"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",48,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"109"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",79,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"110"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",60,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"111"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",41,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"112"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",32,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"113"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",40,1,2023-11-16,0.5,56.25,"","BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"114"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",30,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"115"," gps from ipad. detritus in net but no veg. depth from handheld","Killifish spp.",29,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"116"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",46,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"117"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",34,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"118"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",42,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"119"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",45,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"120"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",51,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"121"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",45,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"122"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",56,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"123"," gps from ipad. detritus in net but no veg. depth from handheld","Killifish spp.",35,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"124"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",40,1,2023-11-16,0.5,56.25,"","BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"125"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",63,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"126"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",42,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"127"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",44,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"128"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",42,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"129"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",43,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"130"," gps from ipad. detritus in net but no veg. depth from handheld","Killifish spp.",26,1,2023-11-16,0.5,56.25,"","BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"131"," gps from ipad. detritus in net but no veg. depth from handheld","Mississippi Silverside",58,1,2023-11-16,0.5,56.25,NA,"BEASEI","FRP",NA,38.189449,15,"Bradmoor Island",NA,121.918505,NA,NA,NA,"BEASEI01-BRAD-16NOV2023",13810,"1. No twists; snags; or tears","Crew Members","09:10"," 2= against flow",2023-11-16,8369,15
"132"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",NA,22,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"133"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",38,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"134"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",47,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"135"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",51,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"136"," code 2: lots of grass on shore; lead line bouncing over grass","Mosquitofish",22,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"137"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",61,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"138"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",56,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"139"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",47,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"140"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",55,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"141"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",64,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"142"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",44,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"143"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",46,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"144"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",68,1,2023-12-21,1.1,25.025,"","BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"145"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",62,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"146"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",55,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"147"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",54,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"148"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",48,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"149"," code 2: lots of grass on shore; lead line bouncing over grass","Mosquitofish",21,1,2023-12-21,1.1,25.025,"","BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
"150"," code 2: lots of grass on shore; lead line bouncing over grass","Mississippi Silverside",55,1,2023-12-21,1.1,25.025,NA,"BEASEI","FRP",NA,38.184728,6.5,"Bradmoor Island",NA,121.918228,NA,NA,NA,"BEASEI01-BRAD-21DEC2023",13976,"2. Partial twist; snag; or tear","Crew Members","10:35"," 2= against flow",2023-12-21,8476,7
