"","SampleID_key","CommonName","FishLength","PlusCount","TotalCatch","FishCatchNotes","EntryOrder"
"539",13722,"Longfin Smelt",70,0,3,"",30562
"540",13869,"Maeotias",NA,82,82,"",NA
"541",13866,"Maeotias",NA,11,11,"",NA
"542",13721,"Maeotias",NA,36,36,"",NA
"543",13726,"Maeotias",NA,33,33,"",NA
"544",13722,"Maeotias",NA,68,68,"",NA
"545",13936,"Maeotias",NA,2,2,"",NA
"546",13723,"Maeotias",NA,28,28,"",NA
"547",13867,"Maeotias",NA,1,1,"",NA
"548",13861,"Maeotias",NA,16,16,"",NA
"549",13864,"Maeotias",NA,18,18,"",NA
"550",13724,"Maeotias",NA,11,11,"",NA
"551",13862,"Maeotias",NA,122,122,"",NA
"552",13863,"Maeotias",NA,79,79,"",NA
"553",13725,"Maeotias",NA,28,28,"",NA
"554",13865,"Maeotias",NA,26,26,"",NA
"555",13690,"Maeotias",NA,1,1,"",NA
"556",12242,"Mississippi Silverside",56,2,32,"",28015
"557",12242,"Mississippi Silverside",54,2,32,"",28001
"558",12242,"Mississippi Silverside",48,2,32,"",27995
"559",13922,"Mississippi Silverside",74,1534,1564,"",31561
"560",13973,"Mississippi Silverside",56,33,63,"",31929
"561",13458,"Mississippi Silverside",60,79,109,"",29706
"562",12262,"Mississippi Silverside",51,0,4,"",28098
"563",12242,"Mississippi Silverside",51,2,32,"",28008
"564",12241,"Mississippi Silverside",60,0,2,"",27985
"565",13428,"Mississippi Silverside",69,0,2,"",29389
"566",12242,"Mississippi Silverside",60,2,32,"",28004
"567",12263,"Mississippi Silverside",64,0,4,"",28103
"568",12242,"Mississippi Silverside",36,2,32,"",28018
"569",13811,"Mississippi Silverside",66,199,229,"",30802
"570",12242,"Mississippi Silverside",68,2,32,"",28012
"571",12242,"Mississippi Silverside",55,2,32,"",28022
"572",12242,"Mississippi Silverside",56,2,32,"",28021
"573",13917,"Mississippi Silverside",64,0,11,"",31514
"574",13458,"Mississippi Silverside",66,79,109,"",29699
"575",12242,"Mississippi Silverside",58,2,32,"",28000
"576",12241,"Mississippi Silverside",50,0,2,"",27986
"577",13922,"Mississippi Silverside",88,1534,1564,"",31557
"578",13912,"Mississippi Silverside",57,35,65,"",31461
"579",12377,"Mississippi Silverside",45,0,34,"",28579
"580",12266,"Mississippi Silverside",68,0,2,"",28116
"581",12262,"Mississippi Silverside",67,0,4,"",28096
"582",12324,"Mississippi Silverside",53,0,12,"",28414
"583",13811,"Mississippi Silverside",93,199,229,"",30816
"584",12242,"Mississippi Silverside",45,2,32,"",28013
"585",12242,"Mississippi Silverside",54,2,32,"",27999
"586",12259,"Mississippi Silverside",61,0,1,"",28086
"587",13812,"Mississippi Silverside",60,293,323,"",30892
"588",13922,"Mississippi Silverside",66,1534,1564,"",31560
"589",13922,"Mississippi Silverside",57,1534,1564,"",31552
"590",12242,"Mississippi Silverside",68,2,32,"",28002
"591",12242,"Mississippi Silverside",51,2,32,"",28016
"592",12242,"Mississippi Silverside",53,2,32,"",28019
"593",12261,"Mississippi Silverside",72,0,1,"",28092
"594",13420,"Mississippi Silverside",70,0,6,"",29372
"595",12253,"Mississippi Silverside",80,0,1,"",28068
"596",12242,"Mississippi Silverside",68,2,32,"",27996
"597",12243,"Mississippi Silverside",77,0,1,"",28033
"598",12242,"Mississippi Silverside",59,2,32,"",28014
"599",13433,"Mississippi Silverside",75,7,37,"",29429
"600",12257,"Mississippi Silverside",73,0,6,"",28073
"601",12257,"Mississippi Silverside",76,0,6,"",28072
"602",12242,"Mississippi Silverside",54,2,32,"",28011
"603",12280,"Mississippi Silverside",58,4,34,"",28189
"604",12242,"Mississippi Silverside",53,2,32,"",28007
"605",13922,"Mississippi Silverside",72,1534,1564,"",31564
"606",12280,"Mississippi Silverside",31,4,34,"",28203
"607",12258,"Mississippi Silverside",38,0,9,"",28081
"608",12258,"Mississippi Silverside",60,0,9,"",28083
"609",12258,"Mississippi Silverside",43,0,9,"",28080
"610",12258,"Mississippi Silverside",71,0,9,"",28079
"611",12258,"Mississippi Silverside",55,0,9,"",28078
"612",13810,"Mississippi Silverside",62,128,158,"",30792
"613",12258,"Mississippi Silverside",74,0,9,"",28077
"614",12280,"Mississippi Silverside",43,4,34,"",28181
"615",13811,"Mississippi Silverside",94,199,229,"",30822
"616",12242,"Mississippi Silverside",40,2,32,"",28003
"617",12242,"Mississippi Silverside",52,2,32,"",27997
"618",13922,"Mississippi Silverside",69,1534,1564,"",31559
"619",12242,"Mississippi Silverside",54,2,32,"",28005
"620",12280,"Mississippi Silverside",66,4,34,"",28184
"621",12242,"Mississippi Silverside",49,2,32,"",28020
"622",12280,"Mississippi Silverside",44,4,34,"",28198
"623",12252,"Mississippi Silverside",66,0,6,"",28067
"624",12280,"Mississippi Silverside",52,4,34,"",28182
"625",12252,"Mississippi Silverside",67,0,6,"",28066
"626",12378,"Mississippi Silverside",32,261,291,"",28624
"627",12262,"Mississippi Silverside",85,0,4,"",28095
"628",12252,"Mississippi Silverside",65,0,6,"",28064
"629",13795,"Mississippi Silverside",42,11,41,"",30642
"630",12378,"Mississippi Silverside",50,261,291,"",28621
"631",12280,"Mississippi Silverside",33,4,34,"",28200
"632",12280,"Mississippi Silverside",44,4,34,"",28179
"633",13795,"Mississippi Silverside",46,11,41,"",30645
"634",13795,"Mississippi Silverside",57,11,41,"",30623
"635",13795,"Mississippi Silverside",52,11,41,"",30622
"636",12377,"Mississippi Silverside",45,0,34,"",28584
"637",13420,"Mississippi Silverside",87,0,6,"",29376
"638",13420,"Mississippi Silverside",64,0,6,"",29375
"639",12377,"Mississippi Silverside",56,0,34,"",28578
"640",13795,"Mississippi Silverside",49,11,41,"",30631
"641",12257,"Mississippi Silverside",72,0,6,"",28071
"642",12280,"Mississippi Silverside",64,4,34,"",28183
"643",12263,"Mississippi Silverside",55,0,4,"",28105
"644",12263,"Mississippi Silverside",55,0,4,"",28106
"645",12263,"Mississippi Silverside",49,0,4,"",28104
"646",12280,"Mississippi Silverside",44,4,34,"",28202
"647",13795,"Mississippi Silverside",46,11,41,"",30628
"648",13795,"Mississippi Silverside",49,11,41,"",30639
"649",13433,"Mississippi Silverside",72,7,37,"",29439
"650",13433,"Mississippi Silverside",78,7,37,"",29426
"651",13795,"Mississippi Silverside",54,11,41,"",30640
"652",13795,"Mississippi Silverside",57,11,41,"",30626
"653",13462,"Mississippi Silverside",73,20,50,"",29849
"654",13795,"Mississippi Silverside",48,11,41,"",30636
"655",12280,"Mississippi Silverside",57,4,34,"",28180
"656",12280,"Mississippi Silverside",46,4,34,"",28187
"657",13462,"Mississippi Silverside",57,20,50,"",29853
"658",13795,"Mississippi Silverside",55,11,41,"",30624
"659",13795,"Mississippi Silverside",55,11,41,"",30637
"660",12309,"Mississippi Silverside",60,0,6,"",28375
"661",12280,"Mississippi Silverside",46,4,34,"",28199
"662",12269,"Mississippi Silverside",48,0,11,"",28126
"663",13818,"Mississippi Silverside",85,8,38,"",31020
"664",12385,"Mississippi Silverside",65,808,838,"",28686
"665",12280,"Mississippi Silverside",35,4,34,"",28197
"666",12385,"Mississippi Silverside",51,808,838,"",28689
"667",12385,"Mississippi Silverside",62,808,838,"",28683
"668",13795,"Mississippi Silverside",44,11,41,"",30643
"669",12271,"Mississippi Silverside",70,0,2,"",28132
"670",12271,"Mississippi Silverside",49,0,2,"",28133
"671",13976,"Mississippi Silverside",60,22,52,"",32088
"672",13795,"Mississippi Silverside",52,11,41,"",30621
"673",13433,"Mississippi Silverside",69,7,37,"",29414
"674",12242,"Mississippi Silverside",50,2,32,"",28010
"675",13804,"Mississippi Silverside",58,47,77,"",30699
"676",13795,"Mississippi Silverside",61,11,41,"",30629
"677",13795,"Mississippi Silverside",52,11,41,"",30620
"678",13795,"Mississippi Silverside",52,11,41,"",30641
"679",13446,"Mississippi Silverside",69,0,1,"",29564
"680",13804,"Mississippi Silverside",74,47,77,"",30691
"681",13804,"Mississippi Silverside",67,47,77,"",30686
"682",13810,"Mississippi Silverside",35,128,158,"",30773
"683",13804,"Mississippi Silverside",71,47,77,"",30692
"684",13795,"Mississippi Silverside",62,11,41,"",30632
"685",12258,"Mississippi Silverside",48,0,9,"",28082
"686",12244,"Mississippi Silverside",44,0,1,"",28039
"687",12385,"Mississippi Silverside",37,808,838,"",28680
"688",13917,"Mississippi Silverside",55,0,11,"",31519
"689",13811,"Mississippi Silverside",72,199,229,"",30821
"690",13434,"Mississippi Silverside",65,0,13,"",29451
"691",13449,"Mississippi Silverside",48,505,535,"",29623
"692",13917,"Mississippi Silverside",72,0,11,"",31520
"693",12246,"Mississippi Silverside",80,0,1,"",28049
"694",13964,"Mississippi Silverside",42,29,59,"",31869
"695",12385,"Mississippi Silverside",48,808,838,"",28682
"696",13795,"Mississippi Silverside",53,11,41,"",30638
"697",12324,"Mississippi Silverside",54,0,12,"",28409
"698",13811,"Mississippi Silverside",66,199,229,"",30819
"699",13458,"Mississippi Silverside",67,79,109,"",29714
"700",12324,"Mississippi Silverside",61,0,12,"",28410
"701",12242,"Mississippi Silverside",56,2,32,"",28006
"702",12324,"Mississippi Silverside",58,0,12,"",28411
"703",12293,"Mississippi Silverside",46,0,3,"",28298
"704",12293,"Mississippi Silverside",49,0,3,"",28299
"705",13462,"Mississippi Silverside",83,20,50,"",29838
"706",12293,"Mississippi Silverside",81,0,3,"",28297
"707",12324,"Mississippi Silverside",68,0,12,"",28405
"708",12252,"Mississippi Silverside",67,0,6,"",28063
"709",12294,"Mississippi Silverside",47,0,4,"",28303
"710",12294,"Mississippi Silverside",58,0,4,"",28301
"711",12252,"Mississippi Silverside",79,0,6,"",28062
"712",13804,"Mississippi Silverside",84,47,77,"",30687
"713",13922,"Mississippi Silverside",87,1534,1564,"",31551
"714",12296,"Mississippi Silverside",49,0,3,"",28310
"715",13805,"Mississippi Silverside",62,57,87,"",30709
"716",12296,"Mississippi Silverside",42,0,3,"",28312
"717",13420,"Mississippi Silverside",55,0,6,"",29377
"718",13804,"Mississippi Silverside",82,47,77,"",30685
"719",13805,"Mississippi Silverside",68,57,87,"",30716
"720",12257,"Mississippi Silverside",67,0,6,"",28074
"721",13805,"Mississippi Silverside",67,57,87,"",30720
"722",13805,"Mississippi Silverside",70,57,87,"",30728
"723",13805,"Mississippi Silverside",62,57,87,"",30714
"724",13449,"Mississippi Silverside",57,505,535,"",29631
"725",13449,"Mississippi Silverside",56,505,535,"",29632
"726",13805,"Mississippi Silverside",57,57,87,"",30717
"727",13805,"Mississippi Silverside",63,57,87,"",30707
"728",13449,"Mississippi Silverside",51,505,535,"",29625
"729",13805,"Mississippi Silverside",67,57,87,"",30732
"730",13449,"Mississippi Silverside",49,505,535,"",29603
"731",13805,"Mississippi Silverside",69,57,87,"",30712
"732",12280,"Mississippi Silverside",41,4,34,"",28185
"733",12258,"Mississippi Silverside",59,0,9,"",28076
"734",13805,"Mississippi Silverside",68,57,87,"",30730
"735",13805,"Mississippi Silverside",61,57,87,"",30724
"736",12385,"Mississippi Silverside",50,808,838,"",28694
"737",13449,"Mississippi Silverside",33,505,535,"",29606
"738",13428,"Mississippi Silverside",75,0,2,"",29390
"739",13805,"Mississippi Silverside",58,57,87,"",30715
"740",13979,"Mississippi Silverside",51,435,465,"",32153
"741",13805,"Mississippi Silverside",62,57,87,"",30723
"742",13449,"Mississippi Silverside",50,505,535,"",29604
"743",13449,"Mississippi Silverside",51,505,535,"",29617
"744",13806,"Mississippi Silverside",60,1,31,"",30748
"745",13806,"Mississippi Silverside",78,1,31,"",30753
"746",13806,"Mississippi Silverside",72,1,31,"",30746
"747",13806,"Mississippi Silverside",66,1,31,"",30744
"748",13806,"Mississippi Silverside",64,1,31,"",30742
"749",13806,"Mississippi Silverside",75,1,31,"",30764
"750",13806,"Mississippi Silverside",73,1,31,"",30739
"751",13449,"Mississippi Silverside",48,505,535,"",29620
"752",13449,"Mississippi Silverside",61,505,535,"",29628
"753",13449,"Mississippi Silverside",31,505,535,"",29629
"754",13806,"Mississippi Silverside",74,1,31,"",30735
"755",13806,"Mississippi Silverside",90,1,31,"",30736
"756",13806,"Mississippi Silverside",88,1,31,"",30762
"757",13449,"Mississippi Silverside",36,505,535,"",29626
"758",12296,"Mississippi Silverside",50,0,3,"",28311
"759",13806,"Mississippi Silverside",91,1,31,"",30756
"760",13449,"Mississippi Silverside",57,505,535,"",29627
"761",12307,"Mississippi Silverside",29,0,8,"",28361
"762",12307,"Mississippi Silverside",34,0,8,"",28358
"763",12242,"Mississippi Silverside",60,2,32,"",28023
"764",12307,"Mississippi Silverside",65,0,8,"",28360
"765",12307,"Mississippi Silverside",47,0,8,"",28354
"766",12307,"Mississippi Silverside",54,0,8,"",28356
"767",12242,"Mississippi Silverside",57,2,32,"",28009
"768",12307,"Mississippi Silverside",48,0,8,"",28359
"769",12307,"Mississippi Silverside",51,0,8,"",28355
"770",12307,"Mississippi Silverside",67,0,8,"",28357
"771",12308,"Mississippi Silverside",72,0,4,"",28366
"772",13806,"Mississippi Silverside",73,1,31,"",30749
"773",12308,"Mississippi Silverside",52,0,4,"",28365
"774",12308,"Mississippi Silverside",53,0,4,"",28367
"775",12308,"Mississippi Silverside",47,0,4,"",28368
"776",13449,"Mississippi Silverside",44,505,535,"",29630
"777",12242,"Mississippi Silverside",54,2,32,"",27994
"778",13810,"Mississippi Silverside",48,128,158,"",30794
"779",13810,"Mississippi Silverside",42,128,158,"",30785
"780",13810,"Mississippi Silverside",56,128,158,"",30770
"781",12309,"Mississippi Silverside",54,0,6,"",28374
"782",13478,"Mississippi Silverside",65,0,28,"",29990
"783",13810,"Mississippi Silverside",51,128,158,"",30781
"784",12309,"Mississippi Silverside",24,0,6,"",28376
"785",12309,"Mississippi Silverside",60,0,6,"",28373
"786",12309,"Mississippi Silverside",44,0,6,"",28377
"787",12309,"Mississippi Silverside",52,0,6,"",28372
"788",12310,"Mississippi Silverside",31,0,1,"",28382
"789",13810,"Mississippi Silverside",41,128,158,"",30793
"790",12312,"Mississippi Silverside",72,0,1,"",28383
"791",13804,"Mississippi Silverside",73,47,77,"",30688
"792",13841,"Mississippi Silverside",34,165,195,"",31149
"793",13458,"Mississippi Silverside",60,79,109,"",29703
"794",12385,"Mississippi Silverside",49,808,838,"",28695
"795",13810,"Mississippi Silverside",34,128,158,"",30788
"796",13964,"Mississippi Silverside",50,29,59,"",31859
"797",13445,"Mississippi Silverside",68,0,1,"",29563
"798",13806,"Mississippi Silverside",77,1,31,"",30741
"799",13810,"Mississippi Silverside",40,128,158,"",30789
"800",13810,"Mississippi Silverside",56,128,158,"",30771
"801",13458,"Mississippi Silverside",56,79,109,"",29713
"802",13983,"Mississippi Silverside",68,3,33,"",32206
"803",13804,"Mississippi Silverside",58,47,77,"",30702
"804",13983,"Mississippi Silverside",55,3,33,"",32212
"805",13917,"Mississippi Silverside",63,0,11,"",31521
"806",13917,"Mississippi Silverside",70,0,11,"",31523
"807",13804,"Mississippi Silverside",83,47,77,"",30677
"808",13458,"Mississippi Silverside",60,79,109,"",29716
"809",13804,"Mississippi Silverside",71,47,77,"",30698
"810",13458,"Mississippi Silverside",55,79,109,"",29700
"811",13983,"Mississippi Silverside",72,3,33,"",32209
"812",13983,"Mississippi Silverside",74,3,33,"",32215
"813",13983,"Mississippi Silverside",45,3,33,"",32234
"814",13458,"Mississippi Silverside",64,79,109,"",29711
"815",12277,"Mississippi Silverside",73,0,5,"",28155
"816",13983,"Mississippi Silverside",36,3,33,"",32211
"817",13983,"Mississippi Silverside",65,3,33,"",32217
"818",13449,"Mississippi Silverside",56,505,535,"",29610
"819",13804,"Mississippi Silverside",77,47,77,"",30697
"820",13983,"Mississippi Silverside",55,3,33,"",32219
"821",12459,"Mississippi Silverside",87,0,3,"",28822
"822",13449,"Mississippi Silverside",34,505,535,"",29622
"823",12377,"Mississippi Silverside",44,0,34,"",28588
"824",13983,"Mississippi Silverside",70,3,33,"",32216
"825",12460,"Mississippi Silverside",78,0,1,"",28825
"826",12324,"Mississippi Silverside",59,0,12,"",28406
"827",12461,"Mississippi Silverside",60,0,16,"",28839
"828",12294,"Mississippi Silverside",55,0,4,"",28302
"829",12461,"Mississippi Silverside",43,0,16,"",28841
"830",13811,"Mississippi Silverside",78,199,229,"",30826
"831",12324,"Mississippi Silverside",67,0,12,"",28404
"832",12294,"Mississippi Silverside",53,0,4,"",28300
"833",12252,"Mississippi Silverside",58,0,6,"",28065
"834",13449,"Mississippi Silverside",40,505,535,"",29607
"835",13811,"Mississippi Silverside",81,199,229,"",30803
"836",12324,"Mississippi Silverside",45,0,12,"",28403
"837",12325,"Mississippi Silverside",52,0,2,"",28416
"838",13805,"Mississippi Silverside",90,57,87,"",30705
"839",13458,"Mississippi Silverside",68,79,109,"",29705
"840",13811,"Mississippi Silverside",80,199,229,"",30810
"841",12301,"Mississippi Silverside",52,0,1,"",28321
"842",12329,"Mississippi Silverside",86,0,3,"",28418
"843",12329,"Mississippi Silverside",67,0,3,"",28420
"844",12329,"Mississippi Silverside",83,0,3,"",28419
"845",12462,"Mississippi Silverside",60,0,7,"",28849
"846",12462,"Mississippi Silverside",77,0,7,"",28843
"847",13972,"Mississippi Silverside",44,0,17,"",31901
"848",12258,"Mississippi Silverside",64,0,9,"",28075
"849",13458,"Mississippi Silverside",62,79,109,"",29715
"850",13811,"Mississippi Silverside",45,199,229,"",30804
"851",13811,"Mississippi Silverside",87,199,229,"",30827
"852",13972,"Mississippi Silverside",56,0,17,"",31894
"853",13986,"Mississippi Silverside",78,0,25,"",32259
"854",12363,"Mississippi Silverside",82,0,1,"",28501
"855",13973,"Mississippi Silverside",67,33,63,"",31928
"856",13973,"Mississippi Silverside",70,33,63,"",31927
"857",13458,"Mississippi Silverside",47,79,109,"",29719
"858",13973,"Mississippi Silverside",75,33,63,"",31934
"859",13458,"Mississippi Silverside",60,79,109,"",29708
"860",13458,"Mississippi Silverside",58,79,109,"",29721
"861",13458,"Mississippi Silverside",66,79,109,"",29707
"862",13973,"Mississippi Silverside",76,33,63,"",31920
"863",13812,"Mississippi Silverside",69,293,323,"",30896
"864",13812,"Mississippi Silverside",55,293,323,"",30900
"865",13812,"Mississippi Silverside",65,293,323,"",30873
"866",12262,"Mississippi Silverside",71,0,4,"",28097
"867",13987,"Mississippi Silverside",79,0,5,"",32271
"868",12489,"Mississippi Silverside",87,0,1,"",28871
"869",12373,"Mississippi Silverside",79,0,1,"",28506
"870",13458,"Mississippi Silverside",65,79,109,"",29696
"871",13812,"Mississippi Silverside",77,293,323,"",30894
"872",13458,"Mississippi Silverside",75,79,109,"",29695
"873",13991,"Mississippi Silverside",34,0,2,"",32276
"874",12377,"Mississippi Silverside",63,0,34,"",28586
"875",13991,"Mississippi Silverside",39,0,2,"",32277
"876",12377,"Mississippi Silverside",52,0,34,"",28580
"877",13922,"Mississippi Silverside",74,1534,1564,"",31567
"878",12377,"Mississippi Silverside",61,0,34,"",28598
"879",13993,"Mississippi Silverside",72,0,11,"",32280
"880",13993,"Mississippi Silverside",71,0,11,"",32288
"881",13458,"Mississippi Silverside",70,79,109,"",29694
"882",13993,"Mississippi Silverside",82,0,11,"",32284
"883",12377,"Mississippi Silverside",45,0,34,"",28582
"884",12242,"Mississippi Silverside",72,2,32,"",28017
"885",13993,"Mississippi Silverside",65,0,11,"",32285
"886",12377,"Mississippi Silverside",54,0,34,"",28577
"887",12377,"Mississippi Silverside",74,0,34,"",28576
"888",13795,"Mississippi Silverside",40,11,41,"",30647
"889",12530,"Mississippi Silverside",32,0,7,"",28927
"890",12266,"Mississippi Silverside",58,0,2,"",28115
"891",12377,"Mississippi Silverside",58,0,34,"",28599
"892",12530,"Mississippi Silverside",46,0,7,"",28928
"893",12377,"Mississippi Silverside",49,0,34,"",28597
"894",12377,"Mississippi Silverside",57,0,34,"",28587
"895",12377,"Mississippi Silverside",50,0,34,"",28600
"896",12269,"Mississippi Silverside",43,0,11,"",28122
"897",12269,"Mississippi Silverside",45,0,11,"",28121
"898",12269,"Mississippi Silverside",81,0,11,"",28119
"899",12269,"Mississippi Silverside",41,0,11,"",28128
"900",13433,"Mississippi Silverside",75,7,37,"",29437
"901",13433,"Mississippi Silverside",65,7,37,"",29425
"902",12269,"Mississippi Silverside",28,0,11,"",28125
"903",12269,"Mississippi Silverside",37,0,11,"",28123
"904",12269,"Mississippi Silverside",60,0,11,"",28120
"905",12377,"Mississippi Silverside",31,0,34,"",28589
"906",12269,"Mississippi Silverside",67,0,11,"",28124
"907",12269,"Mississippi Silverside",35,0,11,"",28129
"908",12269,"Mississippi Silverside",46,0,11,"",28127
"909",12270,"Mississippi Silverside",76,0,1,"",28131
"910",12377,"Mississippi Silverside",43,0,34,"",28581
"911",13433,"Mississippi Silverside",61,7,37,"",29434
"912",12377,"Mississippi Silverside",51,0,34,"",28568
"913",12377,"Mississippi Silverside",63,0,34,"",28567
"914",12272,"Mississippi Silverside",62,0,2,"",28136
"915",13810,"Mississippi Silverside",43,128,158,"",30791
"916",12377,"Mississippi Silverside",63,0,34,"",28583
"917",12273,"Mississippi Silverside",75,0,4,"",28139
"918",13841,"Mississippi Silverside",34,165,195,"",31127
"919",12242,"Mississippi Silverside",65,2,32,"",27998
"920",13929,"Mississippi Silverside",63,58,88,"",31621
"921",12273,"Mississippi Silverside",79,0,4,"",28137
"922",13434,"Mississippi Silverside",74,0,13,"",29449
"923",13929,"Mississippi Silverside",67,58,88,"",31620
"924",13810,"Mississippi Silverside",32,128,158,"",30774
"925",12275,"Mississippi Silverside",59,0,2,"",28150
"926",12322,"Mississippi Silverside",33,0,1,"",28398
"927",12289,"Mississippi Silverside",42,0,1,"",28283
"928",13458,"Mississippi Silverside",70,79,109,"",29702
"929",12275,"Mississippi Silverside",49,0,2,"",28149
"930",12245,"Mississippi Silverside",46,0,1,"",28041
"931",13434,"Mississippi Silverside",66,0,13,"",29455
"932",13434,"Mississippi Silverside",62,0,13,"",29450
"933",12377,"Mississippi Silverside",42,0,34,"",28590
"934",13929,"Mississippi Silverside",60,58,88,"",31625
"935",12277,"Mississippi Silverside",97,0,5,"",28154
"936",13811,"Mississippi Silverside",50,199,229,"",30806
"937",12377,"Mississippi Silverside",59,0,34,"",28596
"938",12277,"Mississippi Silverside",78,0,5,"",28152
"939",12457,"Mississippi Silverside",89,0,3,"",28819
"940",12457,"Mississippi Silverside",80,0,3,"",28817
"941",13434,"Mississippi Silverside",70,0,13,"",29454
"942",14002,"Mississippi Silverside",90,0,10,"",32333
"943",12459,"Mississippi Silverside",79,0,3,"",28824
"944",12324,"Mississippi Silverside",65,0,12,"",28407
"945",14002,"Mississippi Silverside",56,0,10,"",32339
"946",12377,"Mississippi Silverside",70,0,34,"",28573
"947",12324,"Mississippi Silverside",53,0,12,"",28408
"948",13813,"Mississippi Silverside",25,0,21,"",30926
