"","SampleID_key","CommonName","FishLength","PlusCount","TotalCatch","FishLengthComments","EntryOrder"
"1969",12202,"Mississippi Silverside",59,24,54,"",27466
"1970",12222,"Mississippi Silverside",50,388,418,"",27861
"1971",12214,"Mississippi Silverside",44,90,120,"",27611
"1972",12219,"Mississippi Silverside",60,196,226,"",27742
"1973",12222,"Mississippi Silverside",63,388,418,"",27847
"1974",12170,"Mississippi Silverside",57,510,540,"",27095
"1975",12219,"Mississippi Silverside",65,196,226,"",27722
"1976",12222,"Mississippi Silverside",52,388,418,"",27865
"1977",12175,"Mississippi Silverside",64,129,159,"",27249
"1978",12219,"Mississippi Silverside",96,196,226,"",27739
"1979",12214,"Mississippi Silverside",45,90,120,"",27606
"1980",12219,"Mississippi Silverside",63,196,226,"",27743
"1981",12221,"Mississippi Silverside",74,894,924,"",27837
"1982",12214,"Mississippi Silverside",49,90,120,"",27617
"1983",12196,"Mississippi Silverside",76,0,6,"",27406
"1984",12176,"Mississippi Silverside",59,0,18,"",27293
"1985",12198,"Mississippi Silverside",58,100,130,"",27419
"1986",12215,"Mississippi Silverside",50,55,85,"",27643
"1987",12215,"Mississippi Silverside",51,55,85,"",27641
"1988",12216,"Mississippi Silverside",58,201,231,"",27683
"1989",12184,"Mississippi Silverside",55,30,60,"",27369
"1990",12220,"Mississippi Silverside",69,20,50,"",27755
"1991",12177,"Mississippi Silverside",55,0,11,"",27314
"1992",12215,"Mississippi Silverside",54,55,85,"",27633
"1993",12220,"Mississippi Silverside",68,20,50,"",27754
"1994",12215,"Mississippi Silverside",30,55,85,"",27640
"1995",12170,"Mississippi Silverside",58,510,540,"",27122
"1996",12199,"Mississippi Silverside",66,0,12,"",27443
"1997",12224,"Mississippi Silverside",76,6,36,"",27924
"1998",12216,"Mississippi Silverside",62,201,231,"",27679
"1999",12215,"Mississippi Silverside",41,55,85,"",27657
"2000",12220,"Mississippi Silverside",77,20,50,"",27759
"2001",12199,"Mississippi Silverside",67,0,12,"",27446
"2002",12220,"Mississippi Silverside",64,20,50,"",27766
"2003",12223,"Mississippi Silverside",74,71,101,"",27887
"2004",12223,"Mississippi Silverside",73,71,101,"",27873
"2005",12215,"Mississippi Silverside",51,55,85,"",27653
"2006",12221,"Mississippi Silverside",71,894,924,"",27832
"2007",12220,"Mississippi Silverside",79,20,50,"",27774
"2008",12215,"Mississippi Silverside",55,55,85,"",27656
"2009",12214,"Mississippi Silverside",49,90,120,"",27622
"2010",12223,"Mississippi Silverside",69,71,101,"",27872
"2011",12223,"Mississippi Silverside",71,71,101,"",27883
"2012",12220,"Mississippi Silverside",72,20,50,"",27771
"2013",12225,"Mississippi Silverside",52,70,100,"",27941
"2014",12214,"Mississippi Silverside",44,90,120,"",27612
"2015",12220,"Mississippi Silverside",57,20,50,"",27762
"2016",12220,"Mississippi Silverside",56,20,50,"",27765
"2017",12219,"Mississippi Silverside",55,196,226,"",27731
"2018",12219,"Mississippi Silverside",66,196,226,"",27728
"2019",12198,"Mississippi Silverside",58,100,130,"",27440
"2020",12198,"Mississippi Silverside",79,100,130,"",27434
"2021",12223,"Mississippi Silverside",81,71,101,"",27882
"2022",12198,"Mississippi Silverside",52,100,130,"",27420
"2023",12224,"Mississippi Silverside",76,6,36,"",27909
"2024",12169,"Mississippi Silverside",62,2,28,"",27083
"2025",12219,"Mississippi Silverside",54,196,226,"",27723
"2026",12199,"Mississippi Silverside",62,0,12,"",27442
"2027",12224,"Mississippi Silverside",71,6,36,"",27923
"2028",12221,"Mississippi Silverside",85,894,924,"",27823
"2029",12221,"Mississippi Silverside",65,894,924,"",27835
"2030",12225,"Mississippi Silverside",48,70,100,"",27956
"2031",12221,"Mississippi Silverside",62,894,924,"",27814
"2032",12198,"Mississippi Silverside",44,100,130,"",27427
"2033",12224,"Mississippi Silverside",74,6,36,"",27905
"2034",12216,"Mississippi Silverside",60,201,231,"",27668
"2035",12212,"Mississippi Silverside",43,124,154,"",27579
"2036",12199,"Mississippi Silverside",42,0,12,"",27451
"2037",12216,"Mississippi Silverside",49,201,231,"",27663
"2038",12199,"Mississippi Silverside",66,0,12,"",27450
"2039",12222,"Mississippi Silverside",53,388,418,"",27840
"2040",12220,"Mississippi Silverside",90,20,50,"",27769
"2041",12167,"Mississippi Silverside",74,144,174,"",27032
"2042",12224,"Mississippi Silverside",80,6,36,"",27920
"2043",12221,"Mississippi Silverside",83,894,924,"",27827
"2044",12225,"Mississippi Silverside",73,70,100,"",27944
"2045",12202,"Mississippi Silverside",63,24,54,"",27481
"2046",12219,"Mississippi Silverside",71,196,226,"",27719
"2047",12221,"Mississippi Silverside",63,894,924,"",27813
"2048",12216,"Mississippi Silverside",51,201,231,"",27686
"2049",12215,"Mississippi Silverside",55,55,85,"",27635
"2050",12170,"Mississippi Silverside",66,510,540,"",27114
"2051",12221,"Mississippi Silverside",70,894,924,"",27811
"2052",12221,"Mississippi Silverside",63,894,924,"",27812
"2053",12205,"Mississippi Silverside",62,4,34,"",27501
"2054",12198,"Mississippi Silverside",48,100,130,"",27438
"2055",12212,"Mississippi Silverside",43,124,154,"",27593
"2056",12202,"Mississippi Silverside",49,24,54,"",27470
"2057",12222,"Mississippi Silverside",90,388,418,"",27841
"2058",12175,"Mississippi Silverside",53,129,159,"",27253
"2059",12214,"Mississippi Silverside",54,90,120,"",27626
"2060",12215,"Mississippi Silverside",52,55,85,"",27651
"2061",12224,"Mississippi Silverside",92,6,36,"",27918
"2062",12221,"Mississippi Silverside",78,894,924,"",27825
"2063",12184,"Mississippi Silverside",75,30,60,"",27367
"2064",12215,"Mississippi Silverside",44,55,85,"",27644
"2065",12214,"Mississippi Silverside",55,90,120,"",27608
"2066",12215,"Mississippi Silverside",52,55,85,"",27655
"2067",12223,"Mississippi Silverside",63,71,101,"",27874
"2068",12220,"Mississippi Silverside",102,20,50,"",27756
"2069",12221,"Mississippi Silverside",78,894,924,"",27829
"2070",12175,"Mississippi Silverside",51,129,159,"",27260
"2071",12222,"Mississippi Silverside",53,388,418,"",27857
"2072",12184,"Mississippi Silverside",56,30,60,"",27383
"2073",12224,"Mississippi Silverside",61,6,36,"",27929
"2074",12225,"Mississippi Silverside",85,70,100,"",27963
"2075",12220,"Mississippi Silverside",59,20,50,"",27760
"2076",12220,"Mississippi Silverside",68,20,50,"",27775
"2077",12177,"Mississippi Silverside",60,0,11,"",27317
"2078",12224,"Mississippi Silverside",90,6,36,"",27913
"2079",12216,"Mississippi Silverside",50,201,231,"",27682
"2080",12216,"Mississippi Silverside",69,201,231,"",27669
"2081",12220,"Mississippi Silverside",67,20,50,"",27781
"2082",12220,"Mississippi Silverside",78,20,50,"",27758
"2083",12219,"Mississippi Silverside",40,196,226,"",27725
"2084",12224,"Mississippi Silverside",76,6,36,"",27917
"2085",12224,"Mississippi Silverside",85,6,36,"",27906
"2086",12198,"Mississippi Silverside",58,100,130,"",27425
"2087",12221,"Mississippi Silverside",73,894,924,"",27826
"2088",12214,"Mississippi Silverside",43,90,120,"",27604
"2089",12202,"Mississippi Silverside",64,24,54,"",27482
"2090",12120,"Mosquitofish",40,144,174,"",26443
"2091",12119,"Mosquitofish",20,0,12,"",26382
"2092",11478,"Mosquitofish",26,0,1,"",25624
"2093",12146,"Mosquitofish",36,0,21,"",26725
"2094",12120,"Mosquitofish",37,144,174,"",26444
"2095",12120,"Mosquitofish",21,144,174,"",26458
"2096",12120,"Mosquitofish",27,144,174,"",26462
"2097",12120,"Mosquitofish",25,144,174,"",26456
"2098",12120,"Mosquitofish",33,144,174,"",26455
"2099",12119,"Mosquitofish",25,0,12,"",26384
"2100",12120,"Mosquitofish",31,144,174,"",26438
"2101",12120,"Mosquitofish",24,144,174,"",26440
"2102",12146,"Mosquitofish",42,0,21,"",26714
"2103",12146,"Mosquitofish",18,0,21,"",26731
"2104",12146,"Mosquitofish",33,0,21,"",26733
"2105",12120,"Mosquitofish",30,144,174,"",26436
"2106",12146,"Mosquitofish",26,0,21,"",26729
"2107",12119,"Mosquitofish",26,0,12,"",26385
"2108",12146,"Mosquitofish",26,0,21,"",26728
"2109",12146,"Mosquitofish",44,0,21,"",26713
"2110",12120,"Mosquitofish",24,144,174,"",26449
"2111",12120,"Mosquitofish",28,144,174,"",26454
"2112",12147,"Mosquitofish",23,0,1,"",26751
"2113",12146,"Mosquitofish",53,0,21,"",26720
"2114",12120,"Mosquitofish",28,144,174,"",26461
"2115",12120,"Mosquitofish",24,144,174,"",26460
"2116",12146,"Mosquitofish",28,0,21,"",26721
"2117",12120,"Mosquitofish",31,144,174,"",26447
"2118",12120,"Mosquitofish",26,144,174,"",26463
"2119",12119,"Mosquitofish",23,0,12,"",26388
"2120",12146,"Mosquitofish",15,0,21,"",26732
"2121",12120,"Mosquitofish",29,144,174,"",26448
"2122",12146,"Mosquitofish",30,0,21,"",26727
"2123",12119,"Mosquitofish",21,0,12,"",26391
"2124",12120,"Mosquitofish",26,144,174,"",26453
"2125",12119,"Mosquitofish",30,0,12,"",26392
"2126",12120,"Mosquitofish",32,144,174,"",26450
"2127",12146,"Mosquitofish",24,0,21,"",26730
"2128",12146,"Mosquitofish",28,0,21,"",26724
"2129",12120,"Mosquitofish",26,144,174,"",26465
"2130",12120,"Mosquitofish",53,144,174,"",26439
"2131",12146,"Mosquitofish",39,0,21,"",26723
"2132",12120,"Mosquitofish",31,144,174,"",26452
"2133",12146,"Mosquitofish",36,0,21,"",26716
"2134",12119,"Mosquitofish",28,0,12,"",26390
"2135",12120,"Mosquitofish",38,144,174,"",26442
"2136",12120,"Mosquitofish",28,144,174,"",26437
"2137",12119,"Mosquitofish",34,0,12,"",26383
"2138",12146,"Mosquitofish",36,0,21,"",26719
"2139",12120,"Mosquitofish",23,144,174,"",26457
"2140",12120,"Mosquitofish",23,144,174,"",26441
"2141",12119,"Mosquitofish",24,0,12,"",26386
"2142",12146,"Mosquitofish",30,0,21,"",26715
"2143",12119,"Mosquitofish",24,0,12,"",26387
"2144",12146,"Mosquitofish",29,0,21,"",26726
"2145",12120,"Mosquitofish",26,144,174,"",26451
"2146",12119,"Mosquitofish",29,0,12,"",26389
"2147",12146,"Mosquitofish",40,0,21,"",26722
"2148",12120,"Mosquitofish",26,144,174,"",26446
"2149",12146,"Mosquitofish",45,0,21,"",26718
"2150",12146,"Mosquitofish",27,0,21,"",26717
"2151",12120,"Mosquitofish",30,144,174,"",26459
"2152",12119,"Mosquitofish",20,0,12,"",26393
"2153",12120,"Mosquitofish",32,144,174,"",26445
"2154",12120,"Mosquitofish",35,144,174,"",26464
"2155",11475,"No Catch",NA,0,0,"",NA
"2156",12204,"No Catch",NA,0,0,"",NA
"2157",12127,"No Catch",NA,0,0,"",NA
"2158",11466,"No Catch",NA,0,0,"",NA
"2159",10299,"No Catch",NA,0,0,"",NA
"2160",10306,"No Catch",NA,0,0,"",NA
"2161",12150,"No Catch",NA,0,0,"",NA
"2162",11515,"No Catch",NA,0,0,"",NA
"2163",12186,"No Catch",NA,0,0,"",NA
"2164",12116,"No Catch",NA,0,0,"",NA
"2165",12134,"No Catch",NA,0,0,"",NA
"2166",12206,"No Catch",NA,0,0,"",NA
"2167",11474,"No Catch",NA,0,0,"",NA
"2168",11544,"No Catch",NA,0,0,"",NA
"2169",12055,"No Catch",NA,0,0,"",NA
"2170",11480,"No Catch",NA,0,0,"",NA
"2171",12190,"No Catch",NA,0,0,"",NA
"2172",12142,"No Catch",NA,0,0,"",NA
"2173",10947,"No Catch",NA,0,0,"",NA
"2174",10321,"No Catch",NA,0,0,"",NA
"2175",12125,"No Catch",NA,0,0,"",NA
"2176",11473,"No Catch",NA,0,0,"",NA
"2177",12023,"No Catch",NA,0,0,"",NA
"2178",10295,"No Catch",NA,0,0,"",NA
"2179",11506,"No Catch",NA,0,0,"",NA
"2180",10302,"No Catch",NA,0,0,"",NA
"2181",12157,"No Catch",NA,0,0,"",NA
"2182",12110,"No Catch",NA,0,0,"",NA
"2183",12195,"No Catch",NA,0,0,"",NA
"2184",12112,"No Catch",NA,0,0,"",NA
"2185",12136,"No Catch",NA,0,0,"",NA
"2186",12133,"No Catch",NA,0,0,"",NA
"2187",12168,"No Catch",NA,0,0,"",NA
"2188",12101,"No Catch",NA,0,0,"",NA
"2189",11517,"No Catch",NA,0,0,"",NA
"2190",12122,"No Catch",NA,0,0,"",NA
"2191",12114,"No Catch",NA,0,0,"",NA
"2192",11555,"No Catch",NA,0,0,"",NA
"2193",11508,"No Catch",NA,0,0,"",NA
"2194",11554,"No Catch",NA,0,0,"",NA
"2195",12135,"No Catch",NA,0,0,"",NA
"2196",12191,"Northern Anchovy",32,0,4,"",27398
"2197",12083,"Northern Anchovy",29,0,1,"2022-HCH_035; UNID brought back; IDed by MA 11OCT2022",26182
"2198",12191,"Northern Anchovy",30,0,4,"",27396
"2199",12191,"Northern Anchovy",30,0,4,"",27397
"2200",12191,"Northern Anchovy",29,0,4,"",27395
"2201",10945,"Pacific Herring",36,13,43,"",25190
"2202",10945,"Pacific Herring",35,13,43,"",25198
"2203",10948,"Pacific Herring",30,0,6,"",25224
"2204",10949,"Pacific Herring",32,0,2,"",25231
"2205",10945,"Pacific Herring",32,13,43,"",25185
"2206",10948,"Pacific Herring",32,0,6,"",25223
"2207",10315,"Pacific Herring",29,0,2,"",24947
"2208",10945,"Pacific Herring",35,13,43,"",25179
"2209",10945,"Pacific Herring",33,13,43,"",25193
"2210",10945,"Pacific Herring",32,13,43,"",25181
"2211",10945,"Pacific Herring",30,13,43,"",25196
"2212",10946,"Pacific Herring",32,1,10,"",25220
"2213",10948,"Pacific Herring",32,0,6,"",25226
"2214",10948,"Pacific Herring",31,0,6,"",25222
"2215",10946,"Pacific Herring",33,1,10,"",25217
"2216",10948,"Pacific Herring",30,0,6,"",25227
"2217",10945,"Pacific Herring",32,13,43,"",25192
"2218",10945,"Pacific Herring",27,13,43,"",25195
"2219",10945,"Pacific Herring",32,13,43,"",25197
"2220",10945,"Pacific Herring",29,13,43,"",25205
"2221",10945,"Pacific Herring",35,13,43,"",25203
"2222",10948,"Pacific Herring",31,0,6,"",25225
"2223",10945,"Pacific Herring",31,13,43,"",25204
"2224",10945,"Pacific Herring",28,13,43,"",25194
"2225",10946,"Pacific Herring",36,1,10,"",25212
"2226",10945,"Pacific Herring",32,13,43,"",25180
"2227",10945,"Pacific Herring",33,13,43,"",25188
"2228",10945,"Pacific Herring",33,13,43,"",25177
"2229",10945,"Pacific Herring",30,13,43,"",25191
"2230",10293,"Pacific Herring",38,0,2,"",24862
"2231",10944,"Pacific Herring",35,0,4,"",25169
"2232",10945,"Pacific Herring",35,13,43,"",25176
"2233",10941,"Pacific Herring",31,0,1,"",25164
"2234",10946,"Pacific Herring",32,1,10,"",25218
"2235",10946,"Pacific Herring",35,1,10,"",25216
"2236",10944,"Pacific Herring",34,0,4,"",25170
"2237",10946,"Pacific Herring",32,1,10,"",25214
"2238",10949,"Pacific Herring",38,0,2,"",25230
"2239",10945,"Pacific Herring",35,13,43,"",25186
"2240",10946,"Pacific Herring",32,1,10,"",25213
"2241",10315,"Pacific Herring",32,0,2,"",24946
"2242",10946,"Pacific Herring",32,1,10,"",25219
"2243",10945,"Pacific Herring",35,13,43,"",25184
"2244",10944,"Pacific Herring",35,0,4,"",25171
"2245",11507,"Pacific Herring",37,0,1,"",25677
"2246",10293,"Pacific Herring",30,0,2,"",24863
"2247",10309,"Pacific Herring",30,0,1,"",24912
"2248",10945,"Pacific Herring",29,13,43,"",25187
"2249",10945,"Pacific Herring",31,13,43,"",25200
"2250",10945,"Pacific Herring",32,13,43,"",25202
"2251",10946,"Pacific Herring",30,1,10,"",25215
"2252",10945,"Pacific Herring",32,13,43,"",25189
"2253",10945,"Pacific Herring",31,13,43,"",25201
"2254",10945,"Pacific Herring",33,13,43,"",25182
"2255",10944,"Pacific Herring",34,0,4,"",25172
"2256",10945,"Pacific Herring",35,13,43,"",25178
"2257",10945,"Pacific Herring",33,13,43,"",25183
"2258",10945,"Pacific Herring",34,13,43,"",25199
"2259",10320,"Pacific Staghorn Sculpin",68,0,3,"",25035
"2260",10957,"Pacific Staghorn Sculpin",61,0,1,"",25250
"2261",10300,"Pacific Staghorn Sculpin",52,0,1,"",24878
"2262",10320,"Pacific Staghorn Sculpin",66,0,3,"",25034
"2263",10320,"Pacific Staghorn Sculpin",48,0,3,"",25036
"2264",11477,"Pacific Staghorn Sculpin",80,0,1,"",25608
"2265",11478,"Pacific Staghorn Sculpin",90,0,1,"",25610
"2266",12044,"Oriental Shrimp",NA,1,1,"",NA
"2267",11520,"Oriental Shrimp",NA,4,4,"",NA
"2268",11523,"Oriental Shrimp",NA,1,1,"",NA
"2269",12189,"Oriental Shrimp",NA,1,1,"",NA
"2270",12056,"Oriental Shrimp",NA,1,1,"",NA
"2271",11471,"Oriental Shrimp",NA,5,5,"",NA
"2272",12196,"Oriental Shrimp",NA,1,1,"",NA
"2273",10312,"Oriental Shrimp",NA,1,1,"",NA
"2274",11543,"Oriental Shrimp",NA,1,1,"",NA
"2275",10979,"Oriental Shrimp",NA,1,1,"",NA
"2276",12182,"Oriental Shrimp",NA,2,2,"",NA
"2277",12045,"Oriental Shrimp",NA,1,1,"",NA
"2278",11528,"Oriental Shrimp",NA,1,1,"",NA
"2279",10315,"Oriental Shrimp",NA,1,1,"",NA
"2280",11545,"Oriental Shrimp",NA,2,2,"",NA
"2281",12042,"Oriental Shrimp",NA,2,2,"",NA
"2282",11522,"Oriental Shrimp",NA,2,2,"",NA
"2283",11479,"Grass Shrimp",NA,1,1,"",NA
"2284",12145,"Grass Shrimp",NA,2,2,"",NA
"2285",10981,"Grass Shrimp",NA,6,6,"",NA
"2286",12163,"Grass Shrimp",NA,44,44,"",NA
"2287",10289,"Grass Shrimp",NA,13,13,"",NA
"2288",11542,"Grass Shrimp",NA,1,1,"",NA
"2289",10286,"Grass Shrimp",NA,33,33,"",NA
"2290",12160,"Grass Shrimp",NA,54,54,"",NA
"2291",11510,"Grass Shrimp",NA,1,1,"",NA
"2292",10291,"Grass Shrimp",NA,1,1,"",NA
"2293",12143,"Grass Shrimp",NA,49,49,"",NA
"2294",12164,"Grass Shrimp",NA,2,2,"",NA
"2295",10288,"Grass Shrimp",NA,4,4,"",NA
"2296",12210,"Grass Shrimp",NA,1,1,"",NA
"2297",12161,"Grass Shrimp",NA,21,21,"",NA
"2298",11509,"Grass Shrimp",NA,2,2,"",NA
"2299",12128,"Grass Shrimp",NA,1,1,"",NA
"2300",12218,"Grass Shrimp",NA,4,4,"",NA
"2301",12146,"Grass Shrimp",NA,10,10,"",NA
"2302",12223,"Grass Shrimp",NA,1,1,"",NA
"2303",12220,"Grass Shrimp",NA,1,1,"",NA
"2304",12123,"Grass Shrimp",NA,1,1,"",NA
"2305",10294,"Grass Shrimp",NA,32,32,"",NA
"2306",12144,"Grass Shrimp",NA,4,4,"",NA
"2307",10311,"Grass Shrimp",NA,30,30,"",NA
"2308",12119,"Grass Shrimp",NA,10,10,"",NA
"2309",12120,"Grass Shrimp",NA,3,3,"",NA
"2310",12197,"Potamocorbula",NA,4,4,"",NA
"2311",12082,"Potamocorbula",NA,1,1,"",NA
"2312",11528,"Potamocorbula",NA,5,5,"",NA
"2313",12081,"Potamocorbula",NA,112,112,"",NA
"2314",12083,"Potamocorbula",NA,4,4,"",NA
"2315",10978,"Potamocorbula",NA,7,7,"",NA
"2316",12203,"Potamocorbula",NA,1,1,"",NA
"2317",11526,"Potamocorbula",NA,23,23,"",NA
"2318",12043,"Potamocorbula",NA,1,1,"",NA
"2319",11527,"Potamocorbula",NA,9,9,"",NA
"2320",11510,"Potamocorbula",NA,1,1,"",NA
"2321",10296,"Potamocorbula",NA,1,1,"",NA
"2322",11525,"Potamocorbula",NA,8,8,"",NA
"2323",12084,"Potamocorbula",NA,3,3,"",NA
"2324",12063,"Potamocorbula",NA,11,11,"",NA
"2325",12198,"Potamocorbula",NA,1,1,"",NA
"2326",12210,"Potamocorbula",NA,2,2,"",NA
"2327",11471,"Prickly Sculpin",28,0,5,"",25572
"2328",10294,"Prickly Sculpin",25,0,1,"",24874
"2329",11476,"Prickly Sculpin",19,0,2,"",28222
"2330",11476,"Prickly Sculpin",19,0,2,"",28221
"2331",11470,"Prickly Sculpin",26,0,3,"",25544
"2332",10292,"Prickly Sculpin",26,3,4,"",24860
"2333",11522,"Prickly Sculpin",57,0,1,"",25738
"2334",10291,"Prickly Sculpin",85,0,2,"",24820
"2335",10981,"Prickly Sculpin",28,0,4,"",25271
"2336",12128,"Prickly Sculpin",72,0,1,"",26603
"2337",11462,"Prickly Sculpin",47,0,1,"",25466
"2338",10318,"Prickly Sculpin",30,0,1,"",25001
"2339",10290,"Prickly Sculpin",25,0,1,"",24819
"2340",10291,"Prickly Sculpin",60,0,2,"",24821
"2341",12163,"Prickly Sculpin",73,0,2,"",26969
"2342",11471,"Prickly Sculpin",28,0,5,"",25568
"2343",11479,"Prickly Sculpin",26,0,1,"",25658
"2344",11471,"Prickly Sculpin",27,0,5,"",25569
"2345",12129,"Prickly Sculpin",56,0,1,"",26645
"2346",12160,"Prickly Sculpin",61,0,1,"",26897
"2347",10286,"Prickly Sculpin",25,0,1,"",24722
"2348",11470,"Prickly Sculpin",37,0,3,"",25545
"2349",10981,"Prickly Sculpin",36,0,4,"",25270
"2350",12163,"Prickly Sculpin",58,0,2,"",26970
"2351",11471,"Prickly Sculpin",38,0,5,"",25570
"2352",11471,"Prickly Sculpin",25,0,5,"",25571
"2353",10981,"Prickly Sculpin",31,0,4,"",25269
"2354",10981,"Prickly Sculpin",25,0,4,"",25272
"2355",11470,"Prickly Sculpin",29,0,3,"",25546
"2356",10957,"Prickly Sculpin",43,0,1,"",25251
"2357",10294,"Rainwater Killifish",27,0,8,"",24865
"2358",10294,"Rainwater Killifish",22,0,8,"Dark stripe down side; possibly BLUKIL",24867
"2359",10294,"Rainwater Killifish",41,0,8,"Dark stripe down side; possibly BLUKIL",24864
"2360",10294,"Rainwater Killifish",30,0,8,"",24868
"2361",11477,"Rainwater Killifish",40,0,2,"",25607
"2362",11477,"Rainwater Killifish",32,0,2,"",25606
"2363",10294,"Rainwater Killifish",21,0,8,"",24870
"2364",10294,"Rainwater Killifish",29,0,8,"",24869
"2365",10981,"Rainwater Killifish",35,0,1,"",25268
"2366",10294,"Rainwater Killifish",32,0,8,"",24871
"2367",10294,"Rainwater Killifish",32,0,8,"",24866
"2368",10289,"Rainwater Killifish",44,0,1,"",24786
"2369",10288,"Redear Sunfish",168,0,1,"",24787
"2370",10318,"Redear Sunfish",39,0,2,"",24992
"2371",12160,"Redear Sunfish",48,0,2,"",26862
"2372",10318,"Redear Sunfish",168,0,2,"",24991
"2373",12163,"Redear Sunfish",40,0,2,"",26971
"2374",12160,"Redear Sunfish",55,0,2,"",26863
"2375",11471,"Redear Sunfish",153,0,1,"",25564
"2376",12163,"Redear Sunfish",33,0,2,"",26972
"2377",11478,"Sacramento Pikeminnow",118,0,1,"",25611
"2378",10320,"Sacramento Pikeminnow",80,0,1,"",25033
"2379",10317,"Sacramento Sucker",22,0,1,"",24990
"2380",12129,"Shimofuri Goby",49,0,5,"",26627
"2381",12128,"Shimofuri Goby",37,0,2,"",26604
"2382",11545,"Shimofuri Goby",58,0,1,"",25870
"2383",12218,"Shimofuri Goby",38,0,2,"",27710
"2384",12210,"Shimofuri Goby",33,0,5,"",27535
"2385",12160,"Shimofuri Goby",58,0,2,"",26895
"2386",12083,"Shimofuri Goby",49,0,1,"",26183
"2387",12172,"Shimofuri Goby",36,0,2,"",27192
"2388",11505,"Shimofuri Goby",54,0,1,"",25676
"2389",12058,"Shimofuri Goby",71,0,1,"",26143
"2390",12129,"Shimofuri Goby",30,0,5,"",26624
"2391",12172,"Shimofuri Goby",27,0,2,"",27191
"2392",12160,"Shimofuri Goby",66,0,2,"",26896
"2393",12088,"Shimofuri Goby",71,0,1,"",26202
"2394",12210,"Shimofuri Goby",27,0,5,"",27534
"2395",11478,"Shimofuri Goby",57,0,2,"",25622
"2396",12210,"Shimofuri Goby",43,0,5,"",27532
"2397",11478,"Shimofuri Goby",44,0,2,"",25623
"2398",12129,"Shimofuri Goby",37,0,5,"",26625
"2399",12126,"Shimofuri Goby",28,0,1,"",26602
"2400",12056,"Shimofuri Goby",40,0,3,"",26141
"2401",12056,"Shimofuri Goby",37,0,3,"",26140
"2402",12128,"Shimofuri Goby",26,0,2,"",26605
"2403",12210,"Shimofuri Goby",42,0,5,"",27533
"2404",12085,"Shimofuri Goby",51,0,1,"",26193
"2405",11461,"Shimofuri Goby",61,0,1,"",25461
"2406",12205,"Shimofuri Goby",40,0,1,"",27519
"2407",12156,"Shimofuri Goby",39,0,1,"",26768
"2408",12105,"Shimofuri Goby",39,0,1,"",26254
"2409",12123,"Shimofuri Goby",58,0,1,"",26538
"2410",12084,"Shimofuri Goby",47,0,1,"",26187
"2411",12056,"Shimofuri Goby",70,0,3,"",26142
"2412",12129,"Shimofuri Goby",43,0,5,"",26623
"2413",12046,"Shimofuri Goby",39,0,1,"",26105
"2414",12129,"Shimofuri Goby",39,0,5,"",26626
"2415",12210,"Shimofuri Goby",38,0,5,"",27531
"2416",10981,"Shimofuri Goby",61,0,1,"",25264
"2417",12218,"Shimofuri Goby",34,0,2,"",27711
"2418",12163,"Shimofuri Goby",67,0,1,"",26973
"2419",12161,"Shrimp Other",NA,1,1,"",NA
"2420",10294,"Shrimp Other",NA,1,1,"",NA
"2421",12042,"Shrimp Other",NA,2,2,"",NA
"2422",11478,"Shrimp Other",NA,1,1,"",NA
"2423",10290,"Shrimp Other",NA,1,1,"",NA
"2424",11402,"Splittail",154,0,1,"",25448
"2425",11522,"Splittail",250,0,1,"",25737
"2426",11552,"Splittail",175,0,1,"",25964
"2427",11401,"Splittail",148,0,4,"",25443
"2428",10949,"Splittail",261,0,2,"",25233
"2429",11520,"Splittail",350,0,1,"DMC230517: Initially had 520 as weight but it was really S20 for HAI code",25717
"2430",11527,"Splittail",320,1,5,"",25766
"2431",11527,"Splittail",270,1,5,"",25767
"2432",12170,"Splittail",93,0,1,"",27126
"2433",11401,"Splittail",155,0,4,"",25441
"2434",11464,"Splittail",293,0,1,"",25475
"2435",11527,"Splittail",280,1,5,"",25768
"2436",10312,"Splittail",286,0,1,"",24917
"2437",12159,"Splittail",285,0,1,"",26831
"2438",11401,"Splittail",137,0,4,"",25442
"2439",12148,"Splittail",290,0,1,"",26752
"2440",11527,"Splittail",135,1,5,"",25769
"2441",11401,"Splittail",164,0,4,"",25444
"2442",10951,"Splittail",285,0,1,"",25236
"2443",10949,"Splittail",159,0,2,"",25232
"2444",12086,"Splittail",280,0,1,"",26195
"2445",11507,"Splittail",329,0,1,"",25678
"2446",12106,"Splittail",282,0,1,"",26256
"2447",12024,"Starry Flounder",86,0,1,"",26081
"2448",11551,"Starry Flounder",34,0,2,"",25960
"2449",11523,"Starry Flounder",38,0,1,"",25744
"2450",12085,"Starry Flounder",83,0,1,"",26194
"2451",11551,"Starry Flounder",31,0,2,"",25961
"2452",12045,"Starry Flounder",114,0,1,"",26104
"2453",12085,"Striped Bass",127,1,3,"",26189
"2454",12143,"Striped Bass",430,0,1,"",26666
"2455",11546,"Striped Bass",189,0,2,"",25871
"2456",11520,"Striped Bass",394,0,1,"",25703
"2457",12202,"Striped Bass",308,0,2,"",27456
"2458",12088,"Striped Bass",250,0,3,"",26199
"2459",10944,"Striped Bass",153,0,1,"",25168
"2460",12220,"Striped Bass",620,0,1,"",27751
"2461",12063,"Striped Bass",145,0,1,"",26161
"2462",12053,"Striped Bass",131,0,3,"",26126
"2463",11547,"Striped Bass",290,0,1,"",25920
"2464",12197,"Striped Bass",414,0,1,"",27408
