EventID,StationCode,Datetime,SampleDate,WaterTemp,SpecificConductance,Conductivity,Turbidity,DO,pH,Secchi,Tide,WeatherCode,VegetationRank,SubstrateCode,HabitatType,MicrocystisRank,MethodCode,GearCode,GearConditionCode,SampleAltered,FieldComments,Flag_WQ,Comment_WQ,Duplicated
61,AL1,3/24/1998 11:25,3/24/1998,17.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
331,BL2,3/24/1998 12:22,3/24/1998,17.78,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2129,YB,3/31/1998 9:49,3/31/1998,12.78,NA,NA,NA,NA,NA,NA,NA,RAN,NA,PAV,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
1201,BL4,3/31/1998 12:00,3/31/1998,12.78,NA,NA,NA,NA,NA,NA,NA,RAN,NA,MUD,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
129,FW1,3/31/1998 12:25,3/31/1998,11.11,NA,NA,NA,NA,NA,NA,NA,RAN,NA,GRV,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
332,LIS,3/31/1998 12:42,3/31/1998,12.78,NA,NA,NA,NA,NA,NA,NA,CLD,NA,MUD,NA,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
62,AL1,3/31/1998 13:15,3/31/1998,11.11,NA,NA,NA,NA,NA,NA,NA,RAN,NA,MUD,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
130,FW1,4/6/1998 14:20,4/6/1998,12.78,NA,NA,NA,NA,NA,NA,NA,CLD,NA,GRV,NA,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
63,AL1,4/6/1998 15:10,4/6/1998,12.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
333,LIS,4/7/1998 9:30,4/7/1998,NA,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEIN50,2,NA,,"NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
1202,BL4,4/7/1998 10:25,4/7/1998,NA,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEIN50,1,NA,,"NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
334,LIS,4/13/1998 9:29,4/13/1998,13.89,NA,NA,NA,NA,NA,NA,NA,CLD,NA,MUD,NA,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
1203,BL4,4/13/1998 10:19,4/13/1998,15.56,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
131,FW1,4/13/1998 10:25,4/13/1998,13.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,PAV,NA,NA,BSEIN,SEINCOVE,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
132,FW1,4/13/1998 10:50,4/13/1998,13.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,PAV,NA,NA,BSEIN,SEINCOVE,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
133,FW1,4/13/1998 11:20,4/13/1998,13.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,PAV,NA,NA,BSEIN,SEINCOVE,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
134,FW1,4/13/1998 12:45,4/13/1998,14.44,NA,NA,NA,NA,NA,NA,NA,CLR,NA,PAV,NA,NA,BSEIN,SEINCOVE,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
135,FW1,4/13/1998 13:15,4/13/1998,14.44,NA,NA,NA,NA,NA,NA,NA,CLD,NA,PAV,NA,NA,BSEIN,SEINCOVE,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
136,FW1,4/13/1998 13:40,4/13/1998,14.44,NA,NA,NA,NA,NA,NA,NA,CLR,NA,PAV,NA,NA,BSEIN,SEINCOVE,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
1147,SB1,4/14/1998 9:30,4/14/1998,12.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINCOVE,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
1148,SB1,4/14/1998 9:35,4/14/1998,12.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINCOVE,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
1149,SB1,4/14/1998 9:40,4/14/1998,12.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINCOVE,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
1150,SB1,4/14/1998 11:05,4/14/1998,14.44,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
1151,SB1,4/14/1998 11:10,4/14/1998,14.44,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
1152,SB1,4/14/1998 11:20,4/14/1998,14.44,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
1153,SB1,4/14/1998 11:54,4/14/1998,14.44,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
137,FW1,4/15/1998 10:00,4/15/1998,13.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,AVG,NV,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
138,FW1,4/15/1998 10:30,4/15/1998,13.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,AVG,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
64,AL1,4/15/1998 11:50,4/15/1998,15,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
65,AL1,4/15/1998 11:55,4/15/1998,15,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
66,AL1,4/15/1998 12:00,4/15/1998,15,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
67,AL1,4/15/1998 12:15,4/15/1998,15,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2132,YB,4/16/1998 9:00,4/16/1998,13.33,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINCOVE,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2133,YB,4/16/1998 9:15,4/16/1998,12.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINCOVE,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2134,YB,4/16/1998 9:31,4/16/1998,13.33,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2135,YB,4/16/1998 10:01,4/16/1998,NA,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEIN50,2,NA,,"NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2136,YB,4/17/1998 9:37,4/17/1998,16.67,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2137,YB,4/17/1998 9:45,4/17/1998,16.67,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2138,YB,4/17/1998 9:56,4/17/1998,16.67,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2139,YB,4/17/1998 10:06,4/17/1998,16.67,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2140,YB,4/17/1998 10:20,4/17/1998,16.67,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2141,YB,4/17/1998 10:30,4/17/1998,16.67,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2142,YB,4/17/1998 10:40,4/17/1998,16.67,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2143,YB,4/17/1998 11:52,4/17/1998,19.44,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2144,YB,4/17/1998 12:30,4/17/1998,20,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2145,YB,4/17/1998 12:40,4/17/1998,20,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2147,YB,4/20/1998 13:00,4/20/1998,21.67,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2148,YB,4/20/1998 13:12,4/20/1998,21.67,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2149,YB,4/20/1998 13:24,4/20/1998,21.67,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2150,YB,4/20/1998 13:36,4/20/1998,22.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
335,PCS,4/21/1998 12:15,4/21/1998,22.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
336,PCS,4/21/1998 12:25,4/21/1998,23.33,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
337,PCS,4/21/1998 12:55,4/21/1998,22.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
338,PCS,4/21/1998 13:05,4/21/1998,22.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
339,PCS,4/21/1998 13:12,4/21/1998,22.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
340,PCS,4/21/1998 13:35,4/21/1998,22.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
341,PCS,4/21/1998 14:09,4/21/1998,23.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
342,PCS,4/27/1998 12:20,4/27/1998,26.11,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
343,PCS,4/27/1998 12:50,4/27/1998,23.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,AG,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
344,PCS,4/27/1998 13:30,4/27/1998,23.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,AG,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
345,PCS,4/27/1998 13:35,4/27/1998,23.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,AG,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
346,PCS,4/27/1998 13:49,4/27/1998,23.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,AG,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
347,PCS,4/27/1998 14:21,4/27/1998,26.67,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,AG,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
139,FW1,4/28/1998 10:25,4/28/1998,21.11,NA,NA,NA,NA,NA,NA,NA,CLR,NA,AVG,NA,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
140,FW1,4/28/1998 10:37,4/28/1998,21.11,NA,NA,NA,NA,NA,NA,NA,CLR,NA,AVG,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
141,FW1,4/28/1998 11:00,4/28/1998,21.11,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
142,FW1,4/28/1998 11:40,4/28/1998,22.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
143,FW1,4/28/1998 11:45,4/28/1998,22.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2151,YB,4/28/1998 13:09,4/28/1998,23.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2152,YB,4/28/1998 13:15,4/28/1998,23.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2153,YB,4/28/1998 13:38,4/28/1998,23.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2154,YB,4/28/1998 14:20,4/28/1998,26.11,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2155,YB,4/28/1998 14:35,4/28/1998,26.11,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
1154,SB1,4/29/1998 9:56,4/29/1998,20.56,NA,NA,NA,NA,NA,NA,NA,CLR,NA,PAV,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
1155,SB1,4/29/1998 12:18,4/29/1998,21.67,NA,NA,NA,NA,NA,NA,NA,CLR,NA,PAV,NA,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
1156,SB1,4/29/1998 12:20,4/29/1998,21.67,NA,NA,NA,NA,NA,NA,NA,CLR,NA,PAV,NA,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
1157,SB1,4/29/1998 12:22,4/29/1998,21.67,NA,NA,NA,NA,NA,NA,NA,CLR,NA,PAV,NA,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2156,YB,4/30/1998 9:45,4/30/1998,20,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2157,YB,4/30/1998 10:10,4/30/1998,21.11,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2158,YB,4/30/1998 10:15,4/30/1998,21.11,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2159,YB,4/30/1998 10:20,4/30/1998,21.11,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2160,YB,4/30/1998 10:57,4/30/1998,21.11,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2161,YB,4/30/1998 11:32,4/30/1998,22.22,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2162,YB,4/30/1998 12:45,4/30/1998,23.33,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2163,YB,4/30/1998 13:31,4/30/1998,23.33,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2164,YB,4/30/1998 13:36,4/30/1998,23.33,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NA,NA,BSEIN,SEINENCL,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
252,LIS,5/5/1998 10:40,5/5/1998,19.44,NA,NA,NA,NA,NA,NA,NA,CLD,NA,MUD,NV,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
253,LIS,5/5/1998 11:10,5/5/1998,19.44,NA,NA,NA,NA,NA,NA,NA,CLD,NA,MUD,NV,NA,BSEIN,SEINENCL,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
254,LIS,5/5/1998 11:35,5/5/1998,19.44,NA,NA,NA,NA,NA,NA,NA,CLD,NA,AVG,NV,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
255,LIS,5/5/1998 11:55,5/5/1998,19.44,NA,NA,NA,NA,NA,NA,NA,CLD,NA,AVG,NV,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
256,LIS,5/5/1998 12:05,5/5/1998,19.44,NA,NA,NA,NA,NA,NA,NA,CLD,NA,AVG,NV,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
257,LIS,5/5/1998 12:25,5/5/1998,19.44,NA,NA,NA,NA,NA,NA,NA,CLD,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
348,LIS,6/3/1998 10:29,6/3/1998,18.33,NA,NA,NA,NA,NA,NA,NA,CLD,NA,AVG,NV,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
1204,BL4,6/4/1998 13:05,6/4/1998,NA,NA,NA,NA,NA,NA,NA,NA,CLR,NA,AVG,NV,NA,BSEIN,SEIN50,2,NA,,"NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
1205,BL4,6/4/1998 13:10,6/4/1998,NA,NA,NA,NA,NA,NA,NA,NA,CLR,NA,AVG,RIP,NA,BSEIN,SEIN50,2,NA,,"NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
349,LIS,6/8/1998 10:14,6/8/1998,20.56,NA,NA,NA,NA,NA,NA,NA,CLD,NA,AVG,NV,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
144,FW1,6/12/1998 9:23,6/12/1998,21.67,NA,NA,NA,NA,NA,NA,NA,CLD,NA,PAV,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
1206,BL4,6/12/1998 9:40,6/12/1998,21.67,NA,NA,NA,NA,NA,NA,NA,CLD,NA,PAV,NA,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
145,FW1,6/12/1998 10:06,6/12/1998,18.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,AVG,NV,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
146,FW1,6/12/1998 10:23,6/12/1998,20,NA,NA,NA,NA,NA,NA,NA,CLR,NA,AVG,NV,NA,BSEIN,SEIN50,2,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
1207,BL4,6/15/1998 10:57,6/15/1998,25.56,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
1208,BL4,6/15/1998 11:00,6/15/1998,25.56,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
2165,YB,6/15/1998 13:40,6/15/1998,28.89,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
2166,YB,6/15/1998 13:55,6/15/1998,30,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,NV,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",not duplicated
1209,BL4,6/15/1998 14:05,6/15/1998,31.11,NA,NA,NA,NA,NA,NA,NA,CLR,NA,MUD,AG,NA,BSEIN,SEIN50,1,NA,,"1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA",duplicated
