SampleID_key,SampleID_frp,VisitNo,QAQC,GearType,GearTypeAbbreviation,Habitat,SeineCode,TowDirection,HabitatMorphology,DepthOfWater,CableOut,LengthOfTrawl,Width,Netter,StartTime,EndTime,Duration,PercentOpen,DepthOfSample,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,NetMeterSerial,NetMeterStart,NetMeterEnd,Volts,DutyCycle,Amps,PulseRate,VolumeEstimated,SeineDeploymentType,GearDetail,Silt,Sand,Gravel,Cobble,Boulder,Organics,MassOfStandardLow,MassOfStandardHigh,QuestionableData,VegetationInSample,FlowType,DragMethod,NetNumber,CodEnd,CodEndPercent,GpsUnit,GpsAccuracy,DepthSource,Comments
100,BEASEI2-9OCT2018,2083,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 0.7,,7, 15,,08:25,, , , , 38.28131, 121.64221, 0, 0, ,,,,,, ,11.1, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
101,BEASEI3-04may2017,1463,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2,,8, 11,,13:05,, , , , 38.12296, 121.98386, , , ,,,,,, ,26.5, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , Beach Seine Deployement Drag and Drop Method. Catch for all species visually estimated; no lengths taken.
102,BEASEI3-08oct2018,1632,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 1,,7, 15,,09:50,, , , , 38.09734, 121.70934, , , ,,,,,, ,15.6, , , , , , , , , , , false, , ,,, , , , , , 
103,BEASEI3-10dec2018,2145,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.6,,11.7, 7.8,,09:40,, , , , 38.0966, 121.70953, , , 0,0,0,,,, ,36.5, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
104,BEASEI3-10oct2017,1752,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3.3,,15, 13,,09:57,, , , , 38.09757, 121.70963, , , ,,,,,, ,87.8, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
105,BEASEI3-11sep2018,2069,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 1.3,,8, 15,,10:40,, , , , 38.09746, 121.7096, 0, 0, ,,,,,, ,24, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
106,BEASEI3-13jun2017,1539,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3.2,,8.5, 15,,09:05,, , , , 38.09692, 121.70979, , , ,,,,,, ,62.2, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
107,BEASEI3-13sep2017,1735,false,Seine,BEASEI,, 2. Partial twist; snag; or tear, 3= unknown, , 3,,8, 15,,09:37,, , , , 38.09692, 121.70971, , , ,,,,,, ,54.8, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , Site sampled at high tide and net did not sample through vegetation. Due to high wind; net lifted off the ground for ~ 5 seconds.
108,BEASEI3-16nov2017,1768,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3,,15, 15,,10:17,, , , , 38.00345, 121.45008, , , ,,,,,, ,106.9, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
109,BEASEI3-21aug2017,1711,false,Seine,BEASEI,, 2. Partial twist; snag; or tear, 3= unknown, , 2.6,,8, 15,,10:03,, , , , 38.0974, 121.70971, , , ,,,,,, ,47.5, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , ~ 10 gallons of filamentous algae and aquatic weeds caught in net. Exopaleomon count estimated.
110,BEASEI3-23jul2018,2009,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3.3,,6.3, 11,,09:35,, , , , 38.0971, 121.70958, , , ,,,,,, ,34.7, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
111,BEASEI3-24jul2017,1599,false,Seine,BEASEI,, 2. Partial twist; snag; or tear, 3= unknown, , 2.3,,4, 15,,10:27,, , , , 38.09692, 121.70971, , , ,,,,,, ,21, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , Partial net snag. ~4 gallons of mud and ~4 gallson of filmentous algae caught in the net.
112,BEASEI3-25may2018,1947,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.6,,15, 15,,09:21,, , , , 38.03188, 121.47784, , , ,,,,,, ,90, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
113,BEASEI3-26jun2017,1559,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3,,11, 15,,10:30,, , , , 38.10369, 121.7112, , , ,,,,,, ,75.4, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
114,BEASEI3-26mar2018,1813,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.3,,15, 15,,09:26,, , , , 38.00811, 121.45602, , , ,,,,,, ,78.8, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , Amphipods and CHISAL - Fall-run; adipose +; kept for Miranda Bell.
115,BEASEI3-27jun2018,1992,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3,,15, 6,,09:50,, , , , 38.09616, 121.70966, , , ,,,,,, ,40.5, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , Lots of vegetation at site and n sample. 1 crayfish caught
116,BEASEI3-29jan2018,1787,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3.3,,15, 15,,10:41,, , , , 38.00918, 121.45676, , , ,,,,,, ,112.5, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
117,BEASEI3-5nov2018,2133,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.3,,6.2, 15,,09:50,, , , , 38.09684, 121.70979, , , 0,0,0,,,, ,32.6, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
118,BEASEI3-6aug2018,2029,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3.3,,7.2, 15,,11:13,, , , , 38.09687, 121.70981, 0, 0, ,,,,,, ,54, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
119,BEASEI3-7aug2017,1614,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.3,,4.6, 12,,09:30,, , , , 38.09678, 121.70971, , , ,,,,,, ,19.3, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , Lots of veg; mud; and algae in sample. DI aggregate appears to have moved some dirt around since last survey. 37 Corbicula caught.
120,BEASEI3-7nov2017,1761,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.3,,10.2, 15,,09:48,, , , , 38.09736, 121.70971, , , ,,,,,, ,53.6, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
121,BEASEI3-8dec2017,1774,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3,,9, 15,,08:55,, , , , 38.0968, 121.70979, , , ,,,,,, ,60.8, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
122,BEASEI4-10jul2017,1577,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.3,,7, 15,,10:52,, , , , 38.23363, 121.66994, , , ,,,,,, ,36.8, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , Standard lengths were recorded for MISSIL and SACPIK
123,BEASEI4-13jun2017,1540,false,Seine,BEASEI,, 2. Partial twist; snag; or tear, 3= unknown, , 3,,6.5, 15,,11:08,, , , , 38.23385, 121.67019, , , ,,,,,, ,44.6, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , Seine felt snagged but was filled with mud. 1 crayfish caught. ~20 corbicula caught.
124,BEASEI4-16nov2017,1769,false,Seine,BEASEI,, 3. Complete twist; snag; or large tear, 3= unknown, , 2.8,,15, 15,,11:00,, , , , 37.99741, 121.44749, , , ,,,,,, ,95.6, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , Complete twist in cod end bag.
125,BEASEI4-19sep2017,1742,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3.3,,15, 15,,11:46,, , , , 37.99829, 121.44893, , , ,,,,,, ,113.2, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , ~3 gallons of vegetation caught in sample. 1 Corbicula caught
126,BEASEI4-23jul2018,2010,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 1.6,,5.2, 11,,10:40,, , , , 38.23381, 121.67007, , , ,,,,,, ,14.3, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
127,BEASEI4-25may2018,1949,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.6,,15, 15,,10:28,, , , , 37.99737, 121.4473, , , ,,,,,, ,90, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
128,BEASEI4-26jun2017,1560,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 1.6,,4, 10,,12:11,, , , , 38.23381, 121.67014, , , ,,,,,, ,9.8, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , Red Shiner brought back to office for ID and confirmed by Jerry Morinaka on 6/26/2017.
129,BEASEI4-26mar2018,1814,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3,,13.5, 15,,10:28,, , , , 38.03202, 121.4778, , , ,,,,,, ,101.3, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
130,BEASEI4-27jun2018,1993,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2,,15, 4,,11:44,, , , , 38.27884, 121.63881, , , ,,,,,, ,22.5, Boat, , , , , , , , , , false, false, ,,, , , , , , Moderate amount of vegetation in sample. Clams caught in sample.
131,BEASEI4-29jan2018,1789,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3.4,,14, 10,,11:37,, , , , 38.03217, 121.47823, , , ,,,,,, ,73.5, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
132,BEASEI4-6aug2018,2030,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.6,,9.2, 11.7,,12:50,, , , , 38.23388, 121.67016, 0, 0, ,,,,,, ,43.1, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
133,BEASEI4-7aug2017,1618,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3,,3.8, 15,,13:01,, , , , 38.23384, 121.67015, , , ,,,,,, ,26.1, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , Phytoplankton #3. YSI 6600 readings - Chl a: 5.5; Turbidity: 15.6. 73 Corbicula and 1 bullfrog tadpole caught. Site very muddy.
134,BEASEI5-10jul2017,1578,false,Seine,BEASEI,, 3. Complete twist; snag; or large tear, 3= unknown, , 3.9,,7, 7,,11:42,, , , , 38.28137, 121.64241, , , ,,,,,, ,10.1, Drag and Drop, , , , , , , , , , false, false, ,,, , , , , , Net dug into sand causing a snag.
135,BEASEI6-13jun2017,1542,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3.9,,13, 13,,12:25,, , , , 38.28138, 121.64241, , , ,,,,,, ,34.3, Drag and Drop, , , , , , , , , , false, false, ,,, , , , , , 
136,BEASEI6-23jul2018,2011,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3,,5.7, 15,,11:15,, , , , 38.27889, 121.63889, , , ,,,,,, ,38.5, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
137,BEASEI6-26jun2017,1562,false,Seine,BEASEI,, 3. Complete twist; snag; or large tear, 3= unknown, , 3.3,,6, 6,,13:19,, , , , 38.28139, 121.6423, , , ,,,,,, ,18, Drag and Drop, , , , , , , , , , false, false, ,,, , , , , , 
138,BEASEI7-13jul2017,1543,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3.9,,9, 11,,12:47,, , , , 38.26147, 121.65173, , , ,,,,,, ,20.2, Drag and Drop, , , , , , , , , , false, false, ,,, , , , , , 26 corbicula caught.
139,BEISEI1-10dec2018,1061,false,Seine,BEASEI,, 2. Partial twist; snag; or tear, 3= unknown, , 2,,15, 14,,10:51,, , , , 38.10391, 121.71033, , , 0,0,0,,,, ,63, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , Small snag on a stick; freed quickly
140,BEISEI1-10jul2017,1574,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3,,10, 15,,08:30,, , , , 38.10391, 121.71044, , , ,,,,,, ,65.8, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
141,BEISEI1-14sep2017,1778,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.6,,7.5, 15,,08:26,, , , , 38.23383, 121.67006, , , ,,,,,, ,45, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , Sunfish (Bluegill) brought back to office for ID. 90 corbicula and 4 bullfrog tadpoles caught.
142,BEISEI1-20aug2018,2041,false,Seine,BEASEI,, 2. Partial twist; snag; or tear, 3= unknown, , 2.6,,10.2, 8.2,,08:00,, , , , 38.10395, 121.7103, 0, 0, ,,,,,, ,33.5, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
143,BEISEI2-10jul2017,1575,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2,,7, 15,,09:15,, , , , 38.09879, 121.70937, , , ,,,,,, ,33.6, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
144,BEISEI2-14sep2017,1736,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.3,,3, 15,,09:25,, , , , 38.28132, 121.64201, , , ,,,,,, ,15.8, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 24 Corbicula caught
145,BEISEI2-20aug2018,2042,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.6,,8.2, 15,,09:02,, , , , 38.09892, 121.70947, 0, 0, ,,,,,, ,49.2, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
146,BEISEI3-10jul2017,1576,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2,,5, 15,,09:35,, , , , 38.09694, 121.70973, , , ,,,,,, ,22.9, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 3 Corbicula caught
147,BEISEI3-19sep2017,1741,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 3.3,,14, 15,,10:23,, , , , 38.00389, 121.4505, , , ,,,,,, ,105.6, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
148,BEISEI3-20aug2018,2043,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.6,,10.8, 15,,09:27,, , , , 38.09756, 121.70967, 0, 0, ,,,,,, ,64.8, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
149,BEISEI5-13jun2017,1541,false,Seine,BEASEI,, 2. Partial twist; snag; or tear, 3= unknown, , 1.6,,4, 11,,11:51,, , , , 38.23453, 121.6658, , , ,,,,,, ,10.7, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , Net felt snagged; but filled with mud. 13 Corbicula caught at site.
150,BEISEI5-20aug2018,2044,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.6,,9.2, 15,,10:46,, , , , 38.23381, 121.67014, 0, 0, ,,,,,, ,55.2, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
151,BEISEI6-20aug2018,2045,false,Seine,BEASEI,, 1. No twists; snags; or tears, 3= unknown, , 2.6,,6.7, 15,,11:48,, , , , 38.27907, 121.63924, 0, 0, ,,,,,, ,40.2, Crewmembers, , , , , , , , , , false, false, ,,, , , , , , 
152,BEN1-8Sep2016,1346,false,Trawl,MACBEN,, , 3= unknown, , 23,40,, ,,08:15,08:20, 5, , , 38.25202, 121.6564, 38.25021, 121.65683, 26639,281323,289031,,,, ,33.1, , , , , , , , , , , false, false, ,,, , , , , , 
153,BEN2-8SEP2016,1347,false,Trawl,MACBEN,, , 3= unknown, , 10,25,, ,,08:44,08:49, 5, , , 38.24377, 121.66396, 38.24292, 121.66519, 26639,289031,295689,,,, ,28.6, , , , , , , , , , , false, false, ,,, , , , , , 
154,BEN3-8SEP2016,1348,false,Trawl,MACBEN,, , 3= unknown, , 21,40,, ,,09:13,09:18, 5, , , 38.23796, 121.66582, 38.2364, 121.66589, 26639,295689,301963,,,, ,27, , , , , , , , , , , false, false, ,,, , , , , , 
155,BEN4-8SEP2016,1349,false,Trawl,MACBEN,, , 3= unknown, , 5.5,40,, ,,10:26,10:32, 5, , , 38.25988, 121.79505, 38.25956, 121.7982, 26639,301963,303816,,,, ,8, , , , , , , , , , , false, false, ,,, , , , , , Tons of SAV and filimentous algae
156,BEN5-8SEP2016,1350,false,Trawl,MACBEN,, , 3= unknown, , 7,40,, ,,10:50,10:55, 5, , , 38.26015, 121.78797, 38.26002, 121.79039, 26639,303816,304882,,,, ,4.6, , , , , , , , , , , false, false, ,,, , , , , , Lots of SAV in trawl
157,BEN6-8SEP2016,1351,false,Trawl,MACBEN,, , 3= unknown, , 15,40,, ,,11:25,11:30, 5, , , 38.26107, 121.77286, 38.26062, 121.77555, 26639,306046,314974,,,, ,38.4, , , , , , , , , , , false, false, ,,, , , , , , Lots of detritus; 50% subsample
158,BEN7-8SEP2016,1352,false,Trawl,MACBEN,, , 3= unknown, , 18,40,, ,,12:17,12:22, 5, , , 38.32913, 121.67818, 38.32903, 121.6797, 26639,315394,320150,,,, ,20.4, , , , , , , , , , , false, false, ,,, , , , , , 
159,BEN8-8SEP2016,1353,false,Trawl,MACBEN,, , 3= unknown, , 15,40,, ,,12:35,12:40, 5, , , 38.3273, 121.68477, 38.32528, 121.68486, 26639,320150,327152,,,, ,30.1, , , , , , , , , , , false, false, ,,, , , , , , Meter Out estimated (Forgot to record)
160,BEN9-8Sep2016,1354,false,Trawl,MACBEN,, , 3= unknown, , 15,40,, ,,12:50,12:55, 5, , , 38.3209, 121.69267, 38.31909, 121.69244, 26639,327142,334154,,,, ,30.1, , , , , , , , , , , false, false, ,,, , , , , , 
161,BT1-500,1097,false,Trawl,MACBEN,, , 3= unknown, , 3,,, ,,10:03,10:08, 5, , , 38.31113, 121.73581, 38.30922, 121.73561, 26639,0,9941,,,, ,42.7, , , , , , , , , , , false, false, ,,, , , , , , Took ponar grab PG1 just downstream. It may not have stayed on the bottom the whole time; but it had a depth logger on it so we can check! No CB net
162,BT2-500,1098,false,Trawl,MACBEN,, , 3= unknown, , 12,,, ,,10:45,10:50, 5, , , 38.30602, 121.73157, 38.30495, 121.73057, 26639,9941,17403,,,, ,32.1, , , , , , , , , , , false, false, ,,, , , , , , Depth of water ranged from 8.5-12 ft; will check the depth logger on the sled. Ponar grab PG2 taken just downstream. No zooplankton net on sled.
163,BT3-500,1099,false,Trawl,MACBEN,, , 3= unknown, , 10,,, ,,11:15,11:20, 5, , , 38.30085, 121.72968, 38.29858, 121.7298, 26639,17403,28232,,,, ,46.6, , , , , , , , , , , false, false, ,,, , , , , , No zooplankton net.
164,CASNET010-18mar2016,1229,false,Cast,CAST,1 = Surface open water, , 3= unknown, , 2.5,,, ,DC,,, , 70, , 38.28885, 121.66729, , , ,,,,,, ,10.3, , , , , , , , , , , false, false, ,,, , , , , , 
165,CASNET011-18mar2016,1229,false,Cast,CAST,1 = Surface open water, , 3= unknown, , 2.5,,, ,DC,,, , 80, , 38.28885, 121.66729, , , ,,,,,, ,11.8, , , , , , , , , , , false, false, ,,, , , , , , 
166,CASNET01-18mar2016,1229,false,Cast,CAST,1 = Surface open water, , 3= unknown, , 2.5,,, ,JM,,, , 90, , 38.28885, 121.66729, , , ,,,,,, ,13.3, , , , , , , , , , , false, false, ,,, , , , , , 
167,CASNET012-18mar2016,1229,false,Cast,CAST,1 = Surface open water, , 3= unknown, , 2.5,,, ,DC,,, , 60, , 38.28885, 121.66729, , , ,,,,,, ,8.9, , , , , , , , , , , false, false, ,,, , , , , , 
168,CASNET013-18mar2016,1229,false,Cast,CAST,1 = Surface open water, , 3= unknown, , 2.5,,, ,DC,,, , 60, , 38.28885, 121.66729, , , ,,,,,, ,8.9, , , , , , , , , , , false, false, ,,, , , , , , 
169,CASNET02-18mar2016,1229,false,Cast,CAST,1 = Surface open water, , 3= unknown, , 2.5,,, ,,,, , 70, , 38.28885, 121.66729, , , ,,,,,, ,10.3, , , , , , , , , , , false, false, ,,, , , , , , 
170,CASNET03-14Dec2015,1113,false,Cast,CAST,, , 3= unknown, , ,,, ,JM,,, , 90, , 38.25843, 121.65401, , , ,,,,,, ,43.8, , , , , , , , , , , false, false, ,,, , , , , , 
171,CASNET03-18mar2016,1229,false,Cast,CAST,1 = Surface open water, , 3= unknown, , 2.5,,, ,,,, , 60, , 38.28885, 121.66729, , , ,,,,,, ,8.9, , , , , , , , , , , false, false, ,,, , , , , , 
172,CASNET04-18mar2016,1229,false,Cast,CASTB,1 = Surface open water, , 3= unknown, , 2.5,,, ,,,, , 20, , 38.28885, 121.66729, , , ,,,,,, ,5.9, , , , , , , , , , , false, false, ,,, , , , , , 
173,CASNET05-18mar2016,1229,false,Cast,CAST,1 = Surface open water, , 3= unknown, , 2.5,,, ,,,, , 60, , 38.28885, 121.66729, , , ,,,,,, ,8.9, , , , , , , , , , , false, false, ,,, , , , , , 
174,CASNET06-18mar2016,1229,false,Cast,CAST,1 = Surface open water, , 3= unknown, , 2.5,,, ,,,, , 50, , 38.28885, 121.66729, , , ,,,,,, ,7.4, , , , , , , , , , , false, false, ,,, , , , , , 
175,CASNET07-18mar2016,1229,false,Cast,CASTB,1 = Surface open water, , 3= unknown, , 2.5,,, ,,,, , 10, , 38.28885, 121.66729, , , ,,,,,, ,3, , , , , , , , , , , false, false, ,,, , , , , , 
176,CASNET08-18mar2016,1229,false,Cast,CAST,1 = Surface open water, , 3= unknown, , 2.5,,, ,DC,,, , 90, , 38.28885, 121.66729, , , ,,,,,, ,13.3, , , , , , , , , , , false, false, ,,, , , , , , 
177,CASNET09-18mar2016,1229,false,Cast,CAST,1 = Surface open water, , 3= unknown, , 2.5,,, ,DC,,, , 70, , 38.28885, 121.66729, , , ,,,,,, ,10.3, , , , , , , , , , , false, false, ,,, , , , , , 
178,CASNET10-14Dec2015,1113,false,Cast,CAST,, , 3= unknown, , ,,, ,JM,,, , 70, , 38.25836, 121.65733, , , ,,,,,, ,19.2, , , , , , , , , , , false, false, ,,, , , , , , 
179,CASNET10-18mar2016,1228,false,Cast,CASTB,1 = Surface open water, , 3= unknown, , 3.5,,, ,DC,,, , 60, , 38.2805, 121.69229, , , ,,,,,, ,19.8, , , , , , , , , , , false, false, ,,, , , , , , 
180,CASNET1-01oct2015,1083,false,Cast,CASTB,, , 3= unknown, , ,,, ,JM,10:20,, , 10, , 38.27227, 121.79494, , , ,,,,,, ,4.5, , , , , , , , , , , false, false, ,,, , , , , , 
181,CASNET10-23Jul2015,1081,false,Cast,CASTB,3 = Littoral SAV/FAV, , 3= unknown, , 4,,, ,JM,09:50,, , 20, , 38.27719, 121.69406, , , ,,,,,, ,6.9, , , , , , , , , , , false, false, ,,, , , , , , 
182,CASNET1-04may2017,1461,false,Cast,CASTN,1 = Surface open water, , 3= unknown, , ,,, ,DC,10:53,, , 70, , 38.14258, 122.00578, , , ,,,,,, ,14.6, , , , , , , , , , , false, false, ,,, , , , , , 
183,CASNET11-14Dec2015,1113,false,Cast,CAST,, , 3= unknown, , ,,, ,JM,,, , 80, , 38.25843, 121.65401, , , ,,,,,, ,38.9, , , , , , , , , , , false, false, ,,, , , , , , 
184,CASNET11-18mar2016,1228,false,Cast,CAST,1 = Surface open water, , 3= unknown, , 3.5,,, ,JM,,, , 30, , 38.2805, 121.69229, , , ,,,,,, ,5.1, , , , , , , , , , , false, false, ,,, , , , , , 
185,CASNET11-23Jul2015,1081,false,Cast,CASTB,3 = Littoral SAV/FAV, , 3= unknown, , 4,,, ,MS,09:50,, , 30, , 38.27719, 121.69406, , , ,,,,,, ,10.4, , , , , , , , , , , false, false, ,,, , , , , , 
186,CASNET1-14Dec2015,1113,false,Cast,CAST,1 = Surface open water, , 3= unknown, , 8,,, ,JM,12:04,, , 90, , 38.25836, 121.65401, , , ,,,,,, ,43.8, , , , , , , , , , , false, false, ,,, , , , , , 
187,CASNET1-18mar2016,1228,false,Cast,CAST,1 = Surface open water, , 3= unknown, , 3.5,,, ,,,, , 10, , 38.2805, 121.69273, , , ,,,,,, ,1.7, , , , , , , , , , , false, false, ,,, , , , , , 
188,CASNET12-14Dec2015,1113,false,Cast,CAST,, , 3= unknown, , ,,, ,JM,,, , 80, , 38.25843, 121.65401, , , ,,,,,, ,38.9, , , , , , , , , , , false, false, ,,, , , , , , 
189,CASNET12-18mar2016,1228,false,Cast,CAST,1 = Surface open water, , 3= unknown, , ,,, ,JM,,, , 100, , 38.2805, 121.69229, , , ,,,,,, ,17.1, , , , , , , , , , , false, false, ,,, , , , , , 
190,CASNET12-23jul2015,1082,false,Cast,CASTB,3 = Littoral SAV/FAV, , 3= unknown, , 3,,, ,DC,10:50,, , 50, , 38.29964, 121.69061, , , ,,,,,, ,15.6, , , , , , , , , , , false, false, ,,, , , , , , 
191,CASNET1-23jul2015,1081,false,Cast,CASTB,3 = Littoral SAV/FAV, , 3= unknown, , 4,,, ,SS,09:50,, , 40, , 38.27719, 121.69406, , , ,,,,,, ,13.9, , , , , , , , , , , false, false, ,,, , , , , , 
192,CASNET13-14Dec2015,1113,false,Cast,CAST,, , 3= unknown, , ,,, ,JM,,, , 80, , 38.25843, 121.65401, , , ,,,,,, ,38.9, , , , , , , , , , , false, false, ,,, , , , , , 
193,CASNET13-18mar2016,1228,false,Cast,CASTN,1 = Surface open water, , 3= unknown, , 3.5,,, ,DC,,, , 50, , 38.2805, 121.69229, , , ,,,,,, ,16.5, , , , , , , , , , , false, false, ,,, , , , , , 
194,CASNET13-23Jul2015,1082,false,Cast,CASTB,3 = Littoral SAV/FAV, , 3= unknown, , 3,,, ,SS,10:50,, , 80, , 38.29964, 121.69061, , , ,,,,,, ,25, , , , , , , , , , , false, false, ,,, , , , , , 
